Chrom	ChromStart	ChromEnd	Region	Num_Assay	Assays
chr9	35111180	35111894	chr9:35111180-35111894	2	ASTARR,WSTARR
chr9	35115681	35117277	chr9:35115681-35117277	2	ASTARR,LMPRA
chr9	35161495	35162788	chr9:35161495-35162788	3	ASTARR,LMPRA,WSTARR
chr9	35406476	35407004	chr9:35406476-35407004	2	ASTARR,WSTARR
chr9	35489479	35490897	chr9:35489479-35490897	3	ASTARR,LMPRA,WSTARR
chr9	35491675	35492459	chr9:35491675-35492459	3	ASTARR,LMPRA,WSTARR
chr9	35563295	35564175	chr9:35563295-35564175	2	ASTARR,LMPRA
chr9	35603804	35605877	chr9:35603804-35605877	2	ASTARR,WSTARR
chr9	35646400	35647414	chr9:35646400-35647414	3	ASTARR,LMPRA,WSTARR
chr9	35657303	35658972	chr9:35657303-35658972	2	ASTARR,CRISPRi-Growth
chr9	35664636	35665569	chr9:35664636-35665569	2	LMPRA,WSTARR
chr9	35673529	35674167	chr9:35673529-35674167	2	ASTARR,LMPRA
chr9	35690483	35691726	chr9:35690483-35691726	2	ASTARR,WSTARR
chr9	35731850	35733080	chr9:35731850-35733080	3	ASTARR,LMPRA,WSTARR
chr9	35748505	35749977	chr9:35748505-35749977	3	ASTARR,LMPRA,WSTARR
chr9	35756444	35757649	chr9:35756444-35757649	2	ASTARR,WSTARR
chr9	35798746	35799112	chr9:35798746-35799112	2	LMPRA,CRISPRi-Growth
chr9	35801280	35802052	chr9:35801280-35802052	2	ASTARR,LMPRA
chr9	35811962	35812378	chr9:35811962-35812378	3	ASTARR,LMPRA,WSTARR
chr9	35814355	35815649	chr9:35814355-35815649	2	ASTARR,WSTARR
chr9	35828749	35829711	chr9:35828749-35829711	3	ASTARR,LMPRA,WSTARR
chr9	35835250	35835710	chr9:35835250-35835710	2	ASTARR,WSTARR
chr9	35914370	35915062	chr9:35914370-35915062	2	ASTARR,LMPRA
chr9	35923556	35924902	chr9:35923556-35924902	2	ASTARR,WSTARR
chr9	36036534	36037778	chr9:36036534-36037778	2	ASTARR,WSTARR
chr9	36142331	36143327	chr9:36142331-36143327	3	ASTARR,LMPRA,WSTARR
chr9	36166167	36167000	chr9:36166167-36167000	2	ASTARR,WSTARR
chr9	36190455	36191506	chr9:36190455-36191506	3	ASTARR,LMPRA,WSTARR
chr9	36400204	36401531	chr9:36400204-36401531	2	ASTARR,WSTARR
chr9	36559250	36560017	chr9:36559250-36560017	2	ASTARR,WSTARR
chr9	36567899	36568276	chr9:36567899-36568276	2	ASTARR,LMPRA
chr9	36572386	36574007	chr9:36572386-36574007	3	ASTARR,LMPRA,WSTARR
chr9	36765438	36766548	chr9:36765438-36766548	2	LMPRA,WSTARR
chr9	36818129	36818658	chr9:36818129-36818658	2	ASTARR,WSTARR
chr9	36879134	36879761	chr9:36879134-36879761	3	ASTARR,LMPRA,WSTARR
chr9	37027392	37028136	chr9:37027392-37028136	3	ASTARR,LMPRA,WSTARR
chr9	37079278	37080547	chr9:37079278-37080547	3	ASTARR,LMPRA,WSTARR
chr9	37104407	37105455	chr9:37104407-37105455	2	ASTARR,WSTARR
chr9	37119916	37121219	chr9:37119916-37121219	3	ASTARR,LMPRA,WSTARR
chr9	37197048	37197606	chr9:37197048-37197606	2	ASTARR,LMPRA
chr9	37200576	37201044	chr9:37200576-37201044	2	ASTARR,WSTARR
chr9	37295882	37296210	chr9:37295882-37296210	2	ASTARR,WSTARR
chr9	37362106	37363499	chr9:37362106-37363499	2	ASTARR,WSTARR
chr9	37392137	37392936	chr9:37392137-37392936	3	ASTARR,LMPRA,WSTARR
chr9	37395179	37395845	chr9:37395179-37395845	2	ASTARR,CRISPRi-Growth
chr9	37422073	37423265	chr9:37422073-37423265	2	ASTARR,LMPRA
chr9	37464750	37466907	chr9:37464750-37466907	3	ASTARR,LMPRA,WSTARR
chr9	37485455	37487167	chr9:37485455-37487167	3	ASTARR,LMPRA,WSTARR
chr9	37508000	37508833	chr9:37508000-37508833	2	ASTARR,WSTARR
chr9	37564048	37564564	chr9:37564048-37564564	2	ASTARR,WSTARR
chr9	37575927	37576452	chr9:37575927-37576452	2	ASTARR,WSTARR
chr9	37635711	37637343	chr9:37635711-37637343	2	ASTARR,WSTARR
chr9	37752699	37752981	chr9:37752699-37752981	2	ASTARR,WSTARR
chr9	37753347	37754227	chr9:37753347-37754227	3	ASTARR,LMPRA,WSTARR
chr9	37784454	37785776	chr9:37784454-37785776	3	LMPRA,WSTARR,CRISPRi-Growth
chr9	37800155	37801956	chr9:37800155-37801956	3	ASTARR,LMPRA,WSTARR
chr9	37903422	37905507	chr9:37903422-37905507	2	ASTARR,WSTARR
chr9	37922428	37923515	chr9:37922428-37923515	2	ASTARR,WSTARR
chr9	37953599	37954291	chr9:37953599-37954291	3	ASTARR,LMPRA,WSTARR
chr9	37976617	37977095	chr9:37976617-37977095	2	ASTARR,WSTARR
chr9	37984635	37985626	chr9:37984635-37985626	2	LMPRA,WSTARR
chr9	38007952	38009191	chr9:38007952-38009191	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	38019038	38019553	chr9:38019038-38019553	2	ASTARR,WSTARR
chr9	38038129	38040531	chr9:38038129-38040531	2	LMPRA,WSTARR
chr9	38068223	38070126	chr9:38068223-38070126	3	ASTARR,WSTARR,CRISPRi-Growth
chr9	38075221	38075889	chr9:38075221-38075889	2	ASTARR,WSTARR
chr9	38076169	38076644	chr9:38076169-38076644	2	ASTARR,WSTARR
chr9	38107770	38108738	chr9:38107770-38108738	2	ASTARR,LMPRA
chr9	38145785	38146586	chr9:38145785-38146586	2	ASTARR,WSTARR
chr9	38160553	38161053	chr9:38160553-38161053	2	ASTARR,LMPRA
chr9	38170936	38171603	chr9:38170936-38171603	3	ASTARR,LMPRA,WSTARR
chr9	38226344	38227491	chr9:38226344-38227491	2	ASTARR,LMPRA
chr9	38330070	38330342	chr9:38330070-38330342	3	ASTARR,LMPRA,WSTARR
chr9	38346851	38347319	chr9:38346851-38347319	2	ASTARR,WSTARR
chr9	38392327	38393451	chr9:38392327-38393451	2	LMPRA,WSTARR
chr9	38583537	38584271	chr9:38583537-38584271	2	ASTARR,LMPRA
chr9	38687209	38688812	chr9:38687209-38688812	3	ASTARR,WSTARR,CRISPRi-Growth
chr9	39054460	39054958	chr9:39054460-39054958	2	ASTARR,LMPRA
chr9	39078615	39079113	chr9:39078615-39079113	2	ASTARR,WSTARR
chr9	39463909	39464752	chr9:39463909-39464752	2	ASTARR,LMPRA
chr9	40105758	40107125	chr9:40105758-40107125	2	ASTARR,WSTARR
chr9	40196334	40196710	chr9:40196334-40196710	3	ASTARR,LMPRA,WSTARR
chr9	40873945	40874280	chr9:40873945-40874280	2	ASTARR,WSTARR
chr9	40939138	40940441	chr9:40939138-40940441	2	ASTARR,WSTARR
chr9	40991253	40992930	chr9:40991253-40992930	3	ASTARR,LMPRA,WSTARR
chr9	41230347	41230710	chr9:41230347-41230710	2	ASTARR,WSTARR
chr9	41272943	41273293	chr9:41272943-41273293	2	ASTARR,WSTARR
chr9	41358168	41359533	chr9:41358168-41359533	2	ASTARR,LMPRA
chr9	41643568	41644410	chr9:41643568-41644410	3	ASTARR,LMPRA,WSTARR
chr9	41741012	41741713	chr9:41741012-41741713	2	ASTARR,LMPRA
chr9	41778647	41779079	chr9:41778647-41779079	2	ASTARR,WSTARR
chr9	42280522	42281033	chr9:42280522-42281033	2	ASTARR,LMPRA
chr9	42288396	42289041	chr9:42288396-42289041	2	ASTARR,WSTARR
chr9	61671391	61671682	chr9:61671391-61671682	2	ASTARR,WSTARR
chr9	61853769	61854551	chr9:61853769-61854551	2	ASTARR,LMPRA
chr9	62799713	62801298	chr9:62799713-62801298	2	ASTARR,WSTARR
chr9	62801951	62802963	chr9:62801951-62802963	2	ASTARR,WSTARR
chr9	62837513	62838965	chr9:62837513-62838965	2	ASTARR,WSTARR
chr9	62897551	62898281	chr9:62897551-62898281	2	ASTARR,CRISPRi-Growth
chr9	63703021	63704330	chr9:63703021-63704330	2	LMPRA,WSTARR
chr9	63728474	63729477	chr9:63728474-63729477	2	ASTARR,WSTARR
chr9	63812820	63813688	chr9:63812820-63813688	3	ASTARR,WSTARR,CRISPRi-Growth
chr9	63817213	63818461	chr9:63817213-63818461	2	ASTARR,LMPRA
chr9	63858984	63860295	chr9:63858984-63860295	3	ASTARR,LMPRA,WSTARR
chr9	63912052	63912990	chr9:63912052-63912990	3	ASTARR,LMPRA,WSTARR
chr9	64016051	64017413	chr9:64016051-64017413	2	ASTARR,LMPRA
chr9	65382791	65383276	chr9:65382791-65383276	2	ASTARR,LMPRA
chr9	65385079	65387329	chr9:65385079-65387329	2	LMPRA,WSTARR
chr9	65397964	65398872	chr9:65397964-65398872	2	ASTARR,LMPRA
chr9	65408697	65410229	chr9:65408697-65410229	2	ASTARR,WSTARR
chr9	65675179	65676107	chr9:65675179-65676107	2	ASTARR,WSTARR
chr9	66900515	66901361	chr9:66900515-66901361	2	ASTARR,LMPRA
chr9	67051889	67052273	chr9:67051889-67052273	2	ASTARR,LMPRA
chr9	67832254	67832902	chr9:67832254-67832902	2	ASTARR,LMPRA
chr9	68643838	68645040	chr9:68643838-68645040	3	ASTARR,LMPRA,WSTARR
chr9	68746613	68747506	chr9:68746613-68747506	3	ASTARR,LMPRA,WSTARR
chr9	68779460	68780865	chr9:68779460-68780865	3	ASTARR,LMPRA,WSTARR
chr9	69019683	69021258	chr9:69019683-69021258	4	ASTARR,LMPRA,WSTARR,E2G-Benchmark
chr9	69130896	69131272	chr9:69130896-69131272	2	ASTARR,LMPRA
chr9	69215531	69216496	chr9:69215531-69216496	2	ASTARR,LMPRA
chr9	69759379	69760424	chr9:69759379-69760424	2	ASTARR,WSTARR
chr9	69811502	69812819	chr9:69811502-69812819	2	ASTARR,LMPRA
chr9	69820235	69821028	chr9:69820235-69821028	2	ASTARR,LMPRA
chr9	69936419	69936903	chr9:69936419-69936903	2	ASTARR,LMPRA
chr9	70204559	70205060	chr9:70204559-70205060	2	ASTARR,WSTARR
chr9	70258292	70259546	chr9:70258292-70259546	3	ASTARR,WSTARR,CRISPRi-Growth
chr9	70418288	70420864	chr9:70418288-70420864	3	ASTARR,LMPRA,WSTARR
chr9	70438462	70439104	chr9:70438462-70439104	2	ASTARR,LMPRA
chr9	70484342	70485809	chr9:70484342-70485809	3	ASTARR,LMPRA,WSTARR
chr9	71629719	71630855	chr9:71629719-71630855	3	ASTARR,LMPRA,WSTARR
chr9	71638499	71639126	chr9:71638499-71639126	2	ASTARR,LMPRA
chr9	71646957	71647930	chr9:71646957-71647930	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	71768243	71769693	chr9:71768243-71769693	3	ASTARR,LMPRA,WSTARR
chr9	71910354	71911911	chr9:71910354-71911911	3	ASTARR,LMPRA,WSTARR
chr9	72364170	72366019	chr9:72364170-72366019	3	ASTARR,LMPRA,WSTARR
chr9	72478121	72478393	chr9:72478121-72478393	3	ASTARR,LMPRA,WSTARR
chr9	72539811	72540895	chr9:72539811-72540895	3	ASTARR,LMPRA,WSTARR
chr9	72579986	72580669	chr9:72579986-72580669	3	ASTARR,LMPRA,WSTARR
chr9	72586612	72587082	chr9:72586612-72587082	3	ASTARR,LMPRA,WSTARR
chr9	72952787	72953414	chr9:72952787-72953414	2	ASTARR,LMPRA
chr9	73024450	73025438	chr9:73024450-73025438	2	ASTARR,LMPRA
chr9	73144003	73144406	chr9:73144003-73144406	4	ASTARR,LMPRA,WSTARR,E2G-Benchmark
chr9	73148368	73149726	chr9:73148368-73149726	2	ASTARR,E2G-Benchmark
chr9	73357522	73358516	chr9:73357522-73358516	2	ASTARR,LMPRA
chr9	73369905	73370416	chr9:73369905-73370416	2	ASTARR,WSTARR
chr9	73978450	73980193	chr9:73978450-73980193	2	ASTARR,LMPRA
chr9	74852641	74853552	chr9:74852641-74853552	2	ASTARR,WSTARR
chr9	74886907	74887965	chr9:74886907-74887965	2	ASTARR,WSTARR
chr9	74942774	74943186	chr9:74942774-74943186	2	ASTARR,LMPRA
chr9	74951832	74953407	chr9:74951832-74953407	2	ASTARR,LMPRA
chr9	75027453	75028855	chr9:75027453-75028855	2	ASTARR,WSTARR
chr9	75071639	75072196	chr9:75071639-75072196	3	ASTARR,LMPRA,WSTARR
chr9	75087689	75089183	chr9:75087689-75089183	3	ASTARR,LMPRA,WSTARR
chr9	75120063	75120775	chr9:75120063-75120775	2	ASTARR,LMPRA
chr9	75169724	75170124	chr9:75169724-75170124	3	ASTARR,LMPRA,WSTARR
chr9	75890171	75891390	chr9:75890171-75891390	2	ASTARR,LMPRA
chr9	76246837	76247512	chr9:76246837-76247512	2	ASTARR,WSTARR
chr9	76353298	76353775	chr9:76353298-76353775	2	ASTARR,WSTARR
chr9	76359292	76359990	chr9:76359292-76359990	2	ASTARR,WSTARR
chr9	76362475	76363068	chr9:76362475-76363068	2	ASTARR,LMPRA
chr9	76393744	76395378	chr9:76393744-76395378	2	ASTARR,WSTARR
chr9	76456184	76456601	chr9:76456184-76456601	2	ASTARR,LMPRA
chr9	76458848	76459660	chr9:76458848-76459660	2	ASTARR,LMPRA
chr9	76523320	76524303	chr9:76523320-76524303	3	ASTARR,LMPRA,WSTARR
chr9	76542255	76542757	chr9:76542255-76542757	3	ASTARR,LMPRA,WSTARR
chr9	76666066	76666869	chr9:76666066-76666869	2	ASTARR,WSTARR
chr9	77176848	77178585	chr9:77176848-77178585	3	ASTARR,LMPRA,WSTARR
chr9	77490020	77490804	chr9:77490020-77490804	2	ASTARR,WSTARR
chr9	77585067	77585674	chr9:77585067-77585674	2	ASTARR,WSTARR
chr9	77827224	77828007	chr9:77827224-77828007	2	ASTARR,LMPRA
chr9	77893119	77894069	chr9:77893119-77894069	2	ASTARR,LMPRA
chr9	77908842	77909805	chr9:77908842-77909805	2	ASTARR,LMPRA
chr9	77926478	77926866	chr9:77926478-77926866	2	ASTARR,WSTARR
chr9	78235624	78236771	chr9:78235624-78236771	3	ASTARR,LMPRA,WSTARR
chr9	78296679	78298377	chr9:78296679-78298377	2	ASTARR,WSTARR
chr9	78357192	78358556	chr9:78357192-78358556	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	78410169	78410977	chr9:78410169-78410977	2	ASTARR,WSTARR
chr9	78441959	78442952	chr9:78441959-78442952	2	ASTARR,WSTARR
chr9	79570661	79572029	chr9:79570661-79572029	3	ASTARR,LMPRA,WSTARR
chr9	79572506	79573490	chr9:79572506-79573490	2	ASTARR,WSTARR
chr9	83208032	83208558	chr9:83208032-83208558	3	ASTARR,LMPRA,WSTARR
chr9	83219206	83219548	chr9:83219206-83219548	2	ASTARR,LMPRA
chr9	83622690	83624238	chr9:83622690-83624238	3	ASTARR,LMPRA,WSTARR
chr9	83707096	83708777	chr9:83707096-83708777	3	ASTARR,LMPRA,WSTARR
chr9	83920706	83921854	chr9:83920706-83921854	3	ASTARR,LMPRA,WSTARR
chr9	83979336	83981409	chr9:83979336-83981409	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	84123307	84124172	chr9:84123307-84124172	2	ASTARR,LMPRA
chr9	84393265	84394009	chr9:84393265-84394009	2	ASTARR,WSTARR
chr9	84408470	84408867	chr9:84408470-84408867	2	ASTARR,WSTARR
chr9	85741059	85742474	chr9:85741059-85742474	2	ASTARR,WSTARR
chr9	85804858	85806039	chr9:85804858-85806039	2	ASTARR,WSTARR
chr9	85940482	85941786	chr9:85940482-85941786	3	ASTARR,LMPRA,WSTARR
chr9	86127054	86127930	chr9:86127054-86127930	2	ASTARR,LMPRA
chr9	86281690	86283313	chr9:86281690-86283313	3	ASTARR,LMPRA,WSTARR
chr9	86348279	86348975	chr9:86348279-86348975	3	ASTARR,LMPRA,WSTARR
chr9	86353733	86355085	chr9:86353733-86355085	3	ASTARR,WSTARR,CRISPRi-Growth
chr9	86382984	86383465	chr9:86382984-86383465	2	ASTARR,WSTARR
chr9	86611301	86612152	chr9:86611301-86612152	2	ASTARR,WSTARR
chr9	87041868	87042659	chr9:87041868-87042659	2	ASTARR,WSTARR
chr9	87148373	87148785	chr9:87148373-87148785	3	ASTARR,LMPRA,WSTARR
chr9	87410077	87411257	chr9:87410077-87411257	3	ASTARR,LMPRA,WSTARR
chr9	87445427	87446285	chr9:87445427-87446285	2	LMPRA,WSTARR
chr9	87509602	87510613	chr9:87509602-87510613	2	ASTARR,LMPRA
chr9	87518473	87519312	chr9:87518473-87519312	3	ASTARR,LMPRA,WSTARR
chr9	87580859	87581914	chr9:87580859-87581914	2	LMPRA,CRISPRi-Growth
chr9	87604031	87604401	chr9:87604031-87604401	2	ASTARR,LMPRA
chr9	87662821	87663326	chr9:87662821-87663326	2	ASTARR,LMPRA
chr9	87674484	87675233	chr9:87674484-87675233	2	ASTARR,WSTARR
chr9	87683741	87685013	chr9:87683741-87685013	2	ASTARR,WSTARR
chr9	87713450	87713912	chr9:87713450-87713912	2	ASTARR,WSTARR
chr9	87725532	87726924	chr9:87725532-87726924	3	ASTARR,LMPRA,WSTARR
chr9	87742596	87743270	chr9:87742596-87743270	3	ASTARR,LMPRA,WSTARR
chr9	87792805	87793822	chr9:87792805-87793822	4	ASTARR,LMPRA,WSTARR,E2G-Benchmark
chr9	87803702	87804265	chr9:87803702-87804265	2	ASTARR,LMPRA
chr9	87834110	87834891	chr9:87834110-87834891	3	ASTARR,LMPRA,WSTARR
chr9	87974191	87975069	chr9:87974191-87975069	3	ASTARR,LMPRA,WSTARR
chr9	88113324	88114071	chr9:88113324-88114071	2	ASTARR,LMPRA
chr9	88161217	88161515	chr9:88161217-88161515	3	ASTARR,LMPRA,WSTARR
chr9	88291769	88292424	chr9:88291769-88292424	2	ASTARR,LMPRA
chr9	88387653	88389313	chr9:88387653-88389313	2	ASTARR,WSTARR
chr9	88534034	88535602	chr9:88534034-88535602	3	ASTARR,LMPRA,CRISPRi-Growth
chr9	88544100	88544600	chr9:88544100-88544600	2	ASTARR,LMPRA
chr9	88652149	88652512	chr9:88652149-88652512	3	ASTARR,LMPRA,WSTARR
chr9	88747281	88748444	chr9:88747281-88748444	2	ASTARR,LMPRA
chr9	88781615	88782461	chr9:88781615-88782461	3	ASTARR,LMPRA,WSTARR
chr9	88809319	88809642	chr9:88809319-88809642	2	ASTARR,WSTARR
chr9	88933424	88934480	chr9:88933424-88934480	2	ASTARR,LMPRA
chr9	88971510	88972526	chr9:88971510-88972526	2	ASTARR,WSTARR
chr9	88991320	88991871	chr9:88991320-88991871	3	ASTARR,LMPRA,WSTARR
chr9	89052549	89053295	chr9:89052549-89053295	3	ASTARR,LMPRA,WSTARR
chr9	89282107	89282826	chr9:89282107-89282826	2	ASTARR,WSTARR
chr9	89310293	89311634	chr9:89310293-89311634	3	ASTARR,LMPRA,WSTARR
chr9	89318011	89319277	chr9:89318011-89319277	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	89367300	89367721	chr9:89367300-89367721	2	ASTARR,WSTARR
chr9	89372410	89374183	chr9:89372410-89374183	2	ASTARR,WSTARR
chr9	89375089	89375723	chr9:89375089-89375723	2	ASTARR,LMPRA
chr9	89499054	89499455	chr9:89499054-89499455	2	ASTARR,WSTARR
chr9	89604810	89605187	chr9:89604810-89605187	3	ASTARR,LMPRA,WSTARR
chr9	89605889	89607132	chr9:89605889-89607132	2	ASTARR,WSTARR
chr9	89648793	89649445	chr9:89648793-89649445	2	ASTARR,WSTARR
chr9	90801260	90802373	chr9:90801260-90802373	2	ASTARR,LMPRA
chr9	90815065	90816204	chr9:90815065-90816204	2	ASTARR,LMPRA
chr9	91164400	91165370	chr9:91164400-91165370	3	ASTARR,LMPRA,WSTARR
chr9	91186487	91187148	chr9:91186487-91187148	2	ASTARR,WSTARR
chr9	91193027	91194275	chr9:91193027-91194275	3	ASTARR,LMPRA,WSTARR
chr9	91197854	91198144	chr9:91197854-91198144	2	ASTARR,WSTARR
chr9	91245611	91246330	chr9:91245611-91246330	2	ASTARR,WSTARR
chr9	91253504	91253774	chr9:91253504-91253774	2	LMPRA,WSTARR
chr9	91361040	91362347	chr9:91361040-91362347	2	ASTARR,WSTARR
chr9	91423155	91425034	chr9:91423155-91425034	2	ASTARR,WSTARR
chr9	91500334	91501015	chr9:91500334-91501015	2	ASTARR,LMPRA
chr9	91714374	91715103	chr9:91714374-91715103	2	ASTARR,LMPRA
chr9	91727364	91728096	chr9:91727364-91728096	2	ASTARR,WSTARR
chr9	91796407	91799050	chr9:91796407-91799050	2	ASTARR,LMPRA
chr9	91818236	91819409	chr9:91818236-91819409	2	ASTARR,CRISPRi-Growth
chr9	91832498	91833332	chr9:91832498-91833332	2	ASTARR,WSTARR
chr9	91856222	91856977	chr9:91856222-91856977	2	ASTARR,LMPRA
chr9	91898805	91900781	chr9:91898805-91900781	3	ASTARR,LMPRA,WSTARR
chr9	91901059	91901623	chr9:91901059-91901623	2	ASTARR,LMPRA
chr9	91905976	91908486	chr9:91905976-91908486	2	ASTARR,WSTARR
chr9	91948228	91950601	chr9:91948228-91950601	2	ASTARR,WSTARR
chr9	91994889	91995518	chr9:91994889-91995518	2	ASTARR,LMPRA
chr9	92044678	92045442	chr9:92044678-92045442	2	LMPRA,WSTARR
chr9	92071326	92072188	chr9:92071326-92072188	2	ASTARR,WSTARR
chr9	92114944	92116073	chr9:92114944-92116073	3	ASTARR,LMPRA,WSTARR
chr9	92137849	92138581	chr9:92137849-92138581	2	ASTARR,WSTARR
chr9	92146709	92148033	chr9:92146709-92148033	3	ASTARR,LMPRA,WSTARR
chr9	92189853	92190578	chr9:92189853-92190578	2	ASTARR,WSTARR
chr9	92214364	92214945	chr9:92214364-92214945	2	ASTARR,WSTARR
chr9	92293480	92294683	chr9:92293480-92294683	3	ASTARR,LMPRA,WSTARR
chr9	92324969	92326367	chr9:92324969-92326367	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	92455150	92455545	chr9:92455150-92455545	2	ASTARR,CRISPRi-Growth
chr9	92558617	92559417	chr9:92558617-92559417	2	ASTARR,WSTARR
chr9	92573624	92574062	chr9:92573624-92574062	2	ASTARR,WSTARR
chr9	92669208	92671109	chr9:92669208-92671109	2	ASTARR,WSTARR
chr9	92715367	92717488	chr9:92715367-92717488	2	ASTARR,CRISPRi-Growth
chr9	92764354	92765820	chr9:92764354-92765820	2	ASTARR,WSTARR
chr9	92770218	92770903	chr9:92770218-92770903	3	ASTARR,LMPRA,WSTARR
chr9	92877582	92878378	chr9:92877582-92878378	3	ASTARR,LMPRA,WSTARR
chr9	92905175	92906250	chr9:92905175-92906250	2	ASTARR,WSTARR
chr9	93003609	93004727	chr9:93003609-93004727	2	ASTARR,LMPRA
chr9	93040664	93041514	chr9:93040664-93041514	3	ASTARR,LMPRA,WSTARR
chr9	93058148	93059413	chr9:93058148-93059413	2	ASTARR,WSTARR
chr9	93064393	93065023	chr9:93064393-93065023	3	ASTARR,LMPRA,WSTARR
chr9	93071321	93072631	chr9:93071321-93072631	3	ASTARR,LMPRA,WSTARR
chr9	93076781	93077420	chr9:93076781-93077420	2	ASTARR,WSTARR
chr9	93095012	93096647	chr9:93095012-93096647	2	ASTARR,WSTARR
chr9	93113576	93115011	chr9:93113576-93115011	2	ASTARR,LMPRA
chr9	93119720	93120397	chr9:93119720-93120397	3	ASTARR,LMPRA,WSTARR
chr9	93133412	93134861	chr9:93133412-93134861	2	ASTARR,WSTARR
chr9	93183690	93184745	chr9:93183690-93184745	2	ASTARR,WSTARR
chr9	93217552	93219127	chr9:93217552-93219127	2	ASTARR,WSTARR
chr9	93288143	93289149	chr9:93288143-93289149	2	ASTARR,CRISPRi-Growth
chr9	93289492	93290067	chr9:93289492-93290067	2	ASTARR,WSTARR
chr9	93325389	93326932	chr9:93325389-93326932	2	ASTARR,WSTARR
chr9	93345723	93346619	chr9:93345723-93346619	2	ASTARR,WSTARR
chr9	93450730	93452644	chr9:93450730-93452644	2	ASTARR,WSTARR
chr9	93465893	93467177	chr9:93465893-93467177	2	ASTARR,CRISPRi-Growth
chr9	93566395	93567648	chr9:93566395-93567648	2	LMPRA,WSTARR
chr9	93621892	93623079	chr9:93621892-93623079	2	ASTARR,WSTARR
chr9	93668221	93669476	chr9:93668221-93669476	2	ASTARR,LMPRA
chr9	93807533	93809100	chr9:93807533-93809100	2	ASTARR,WSTARR
chr9	93898681	93898960	chr9:93898681-93898960	2	ASTARR,LMPRA
chr9	93939856	93940306	chr9:93939856-93940306	2	ASTARR,WSTARR
chr9	93958314	93959191	chr9:93958314-93959191	2	ASTARR,WSTARR
chr9	93962742	93963407	chr9:93962742-93963407	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr9	94002458	94002964	chr9:94002458-94002964	2	ASTARR,LMPRA
chr9	94030125	94031245	chr9:94030125-94031245	3	ASTARR,LMPRA,CRISPRi-Growth
chr9	94112703	94113331	chr9:94112703-94113331	2	ASTARR,WSTARR
chr9	94156532	94157619	chr9:94156532-94157619	2	ASTARR,LMPRA
chr9	94165609	94167247	chr9:94165609-94167247	3	ASTARR,LMPRA,WSTARR
chr9	94211956	94212827	chr9:94211956-94212827	3	ASTARR,LMPRA,CRISPRi-Growth
chr9	94258722	94260651	chr9:94258722-94260651	3	ASTARR,LMPRA,WSTARR
chr9	94278412	94279139	chr9:94278412-94279139	2	ASTARR,WSTARR
chr9	94322446	94323911	chr9:94322446-94323911	2	ASTARR,CRISPRi-Growth
chr9	94332087	94332974	chr9:94332087-94332974	2	ASTARR,LMPRA
chr9	94374071	94375373	chr9:94374071-94375373	3	ASTARR,LMPRA,WSTARR
chr9	94478759	94480494	chr9:94478759-94480494	2	ASTARR,LMPRA
chr9	94553081	94555063	chr9:94553081-94555063	3	ASTARR,LMPRA,WSTARR
chr9	94590634	94590880	chr9:94590634-94590880	2	LMPRA,WSTARR
chr9	94646001	94646470	chr9:94646001-94646470	2	ASTARR,LMPRA
chr9	94668776	94669770	chr9:94668776-94669770	2	ASTARR,LMPRA
chr9	94726293	94727211	chr9:94726293-94727211	2	LMPRA,WSTARR
chr9	94937187	94938113	chr9:94937187-94938113	3	ASTARR,LMPRA,WSTARR
chr9	94985791	94986140	chr9:94985791-94986140	2	LMPRA,WSTARR
chr9	95004140	95005605	chr9:95004140-95005605	2	ASTARR,WSTARR
chr9	95048269	95049149	chr9:95048269-95049149	2	ASTARR,LMPRA
chr9	95089413	95091134	chr9:95089413-95091134	2	ASTARR,WSTARR
chr9	95316523	95317964	chr9:95316523-95317964	2	ASTARR,WSTARR
chr9	95433932	95435382	chr9:95433932-95435382	2	ASTARR,LMPRA
chr9	95462270	95463358	chr9:95462270-95463358	3	ASTARR,LMPRA,WSTARR
chr9	95505837	95507686	chr9:95505837-95507686	2	ASTARR,WSTARR
chr9	95568673	95569270	chr9:95568673-95569270	2	ASTARR,WSTARR
chr9	95594131	95595324	chr9:95594131-95595324	2	ASTARR,WSTARR
chr9	95629465	95630318	chr9:95629465-95630318	2	ASTARR,WSTARR
chr9	95815354	95815761	chr9:95815354-95815761	2	LMPRA,WSTARR
chr9	95834343	95834916	chr9:95834343-95834916	2	ASTARR,LMPRA
chr9	95874936	95876328	chr9:95874936-95876328	3	ASTARR,LMPRA,WSTARR
chr9	96022586	96023228	chr9:96022586-96023228	3	ASTARR,LMPRA,WSTARR
chr9	96219276	96219926	chr9:96219276-96219926	3	ASTARR,LMPRA,WSTARR
chr9	96253009	96253680	chr9:96253009-96253680	3	ASTARR,LMPRA,WSTARR
chr9	96256536	96257373	chr9:96256536-96257373	3	ASTARR,LMPRA,WSTARR
chr9	96339828	96340046	chr9:96339828-96340046	2	ASTARR,WSTARR
