Chrom	ChromStart	ChromEnd	Region	UMAP1	UMAP2
chr4	1247301	1250054	chr4:1247301-1250054	7.8312883	3.7664104
chr4	125191777	125192717	chr4:125191777-125192717	-2.5309663	3.8547776
chr4	125229111	125230098	chr4:125229111-125230098	-2.401058	4.128041
chr4	125280877	125281398	chr4:125280877-125281398	-2.3425255	3.3077621
chr4	125651276	125652322	chr4:125651276-125652322	-2.3910904	3.5022802
chr4	125985643	125986656	chr4:125985643-125986656	1.0961025	7.3205366
chr4	126061533	126062171	chr4:126061533-126062171	0.54704154	7.8772354
chr4	126200520	126202375	chr4:126200520-126202375	-1.8334258	4.7218895
chr4	126610812	126611428	chr4:126610812-126611428	-0.29943684	6.624493
chr4	126779456	126780372	chr4:126779456-126780372	4.428558	7.245775
chr4	126794013	126794935	chr4:126794013-126794935	1.0927333	7.894313
chr4	126850253	126851073	chr4:126850253-126851073	2.5597787	9.022532
chr4	126922470	126923101	chr4:126922470-126923101	-1.4948822	5.2813544
chr4	126954715	126956883	chr4:126954715-126956883	7.5654097	5.993926
chr4	127425033	127426472	chr4:127425033-127426472	1.2216626	6.507026
chr4	127514745	127515606	chr4:127514745-127515606	0.48391837	7.8361316
chr4	127588646	127589716	chr4:127588646-127589716	-2.4208722	5.3703585
chr4	127632504	127633581	chr4:127632504-127633581	4.103588	6.720232
chr4	127655679	127656471	chr4:127655679-127656471	-2.4947543	5.492682
chr4	127781718	127783463	chr4:127781718-127783463	7.746985	4.868345
chr4	127845875	127846652	chr4:127845875-127846652	1.2254913	8.120216
chr4	127870471	127871299	chr4:127870471-127871299	0.471257	7.061254
chr4	127880364	127881775	chr4:127880364-127881775	8.537071	5.34432
chr4	127964081	127966204	chr4:127964081-127966204	7.4223843	5.2091694
chr4	128047325	128047923	chr4:128047325-128047923	-2.5140054	3.5441303
chr4	128060668	128062377	chr4:128060668-128062377	8.285288	3.6947134
chr4	128240504	128241539	chr4:128240504-128241539	-0.45522326	5.703373
chr4	128287207	128288840	chr4:128287207-128288840	7.7689176	4.8752155
chr4	128310245	128310658	chr4:128310245-128310658	2.3596697	4.916374
chr4	128347338	128348472	chr4:128347338-128348472	2.3036048	9.076768
chr4	128386912	128388208	chr4:128386912-128388208	2.1653266	7.067962
chr4	128454325	128454827	chr4:128454325-128454827	3.0437546	5.769567
chr4	128517123	128518318	chr4:128517123-128518318	3.2649295	9.492653
chr4	128552797	128553792	chr4:128552797-128553792	4.497823	7.7934027
chr4	128601013	128602347	chr4:128601013-128602347	3.4458618	8.474413
chr4	128644770	128645569	chr4:128644770-128645569	3.03697	10.10765
chr4	128672476	128673524	chr4:128672476-128673524	-1.9904499	4.343808
chr4	128685977	128686476	chr4:128685977-128686476	3.55344	9.866721
chr4	128737042	128737739	chr4:128737042-128737739	2.4891014	7.552468
chr4	128809559	128810112	chr4:128809559-128810112	7.8388157	3.7735174
chr4	128810757	128812779	chr4:128810757-128812779	8.884931	4.099619
chr4	1289285	1290987	chr4:1289285-1290987	8.382308	5.1539655
chr4	129092979	129093987	chr4:129092979-129093987	8.228164	5.661175
chr4	129095805	129096409	chr4:129095805-129096409	3.5509422	7.191615
chr4	129144744	129146394	chr4:129144744-129146394	2.7848253	7.058423
chr4	130012546	130013265	chr4:130012546-130013265	-2.8988743	3.1701078
chr4	1309084	1309958	chr4:1309084-1309958	1.8386644	5.114013
chr4	131379218	131380173	chr4:131379218-131380173	-1.7260658	5.2386756
chr4	131724447	131725482	chr4:131724447-131725482	-2.353484	4.031599
chr4	132169469	132170150	chr4:132169469-132170150	-0.43399826	5.408813
chr4	132227429	132228058	chr4:132227429-132228058	2.284719	4.7287784
chr4	132344082	132345637	chr4:132344082-132345637	7.7178426	5.800401
chr4	133148950	133149321	chr4:133148950-133149321	0.887317	5.3658066
chr4	13367608	13368846	chr4:13367608-13368846	2.318491	8.350034
chr4	133823023	133823697	chr4:133823023-133823697	1.3996497	9.433355
chr4	13415265	13416172	chr4:13415265-13416172	-1.9158562	3.8299477
chr4	134200605	134202118	chr4:134200605-134202118	4.352257	4.7447133
chr4	134327037	134329148	chr4:134327037-134329148	6.4972315	5.884332
chr4	1346063	1347771	chr4:1346063-1347771	8.398306	4.050602
chr4	13483076	13485134	chr4:13483076-13485134	10.019154	4.2214274
chr4	13525824	13526231	chr4:13525824-13526231	1.2671108	9.081435
chr4	13531006	13531748	chr4:13531006-13531748	2.3704622	5.944949
chr4	13544220	13545383	chr4:13544220-13545383	6.5707846	5.6654997
chr4	13627159	13628469	chr4:13627159-13628469	9.32064	5.8165483
chr4	13654043	13654763	chr4:13654043-13654763	3.2226508	4.3776903
chr4	137420946	137421599	chr4:137420946-137421599	-2.3399925	3.3986971
chr4	1377212	1377846	chr4:1377212-1377846	0.14974375	2.716664
chr4	137732933	137734373	chr4:137732933-137734373	-1.3475055	4.731427
chr4	137853348	137854278	chr4:137853348-137854278	-1.7310207	5.235773
chr4	137941800	137943266	chr4:137941800-137943266	-2.4515674	4.102654
chr4	137967585	137968144	chr4:137967585-137968144	4.0723333	8.707013
chr4	137969057	137969955	chr4:137969057-137969955	1.6248059	9.407097
chr4	138241365	138242756	chr4:138241365-138242756	7.1591206	6.949287
chr4	138437070	138437733	chr4:138437070-138437733	2.3279006	9.566329
chr4	138488412	138489022	chr4:138488412-138489022	2.0358794	8.0657425
chr4	138560556	138561057	chr4:138560556-138561057	1.2270935	4.3319244
chr4	138650948	138651284	chr4:138650948-138651284	1.5485339	7.9578075
chr4	138670816	138672211	chr4:138670816-138672211	2.2453558	9.740915
chr4	138773397	138773690	chr4:138773397-138773690	3.0778437	9.857195
chr4	138910659	138911618	chr4:138910659-138911618	3.1657755	10.010634
chr4	139082735	139084786	chr4:139082735-139084786	8.568945	5.2248344
chr4	139176124	139178653	chr4:139176124-139178653	8.396955	3.9206398
chr4	139188201	139189687	chr4:139188201-139189687	3.2056854	8.0817
chr4	139213652	139214573	chr4:139213652-139214573	2.416919	7.4773273
chr4	139295022	139296354	chr4:139295022-139296354	7.988926	5.5557675
chr4	139300754	139302569	chr4:139300754-139302569	8.409642	5.545231
chr4	139453119	139454485	chr4:139453119-139454485	8.216634	4.325062
chr4	139555262	139557381	chr4:139555262-139557381	5.234517	4.428279
chr4	1396535	1397328	chr4:1396535-1397328	0.48729703	3.1664593
chr4	139665380	139667317	chr4:139665380-139667317	4.7563086	7.231067
chr4	139740073	139741066	chr4:139740073-139741066	1.9036354	4.4384565
chr4	1399298	1400353	chr4:1399298-1400353	0.4656563	4.5508165
chr4	1400682	1401762	chr4:1400682-1401762	-0.887417	3.756445
chr4	140150387	140152354	chr4:140150387-140152354	6.305187	4.564699
chr4	140153809	140154624	chr4:140153809-140154624	8.005818	4.3482394
chr4	140252349	140253408	chr4:140252349-140253408	4.290177	4.4341908
chr4	140332040	140332640	chr4:140332040-140332640	-0.114355	6.796584
chr4	140372896	140374179	chr4:140372896-140374179	6.913784	5.5659685
chr4	140413284	140414138	chr4:140413284-140414138	-2.6567516	5.841764
chr4	140497736	140498696	chr4:140497736-140498696	-0.88035744	3.7592282
chr4	140523719	140524790	chr4:140523719-140524790	8.5214615	5.919777
chr4	140756495	140757157	chr4:140756495-140757157	-0.9995784	3.5805407
chr4	140825721	140826467	chr4:140825721-140826467	-2.1396937	5.0074315
chr4	1410155	1411078	chr4:1410155-1411078	3.969746	1.630752
chr4	141117547	141118634	chr4:141117547-141118634	-0.3302098	6.6667023
chr4	141213524	141213861	chr4:141213524-141213861	-1.6252973	3.3997529
chr4	141220581	141221732	chr4:141220581-141221732	8.063701	5.9290466
chr4	141332004	141333912	chr4:141332004-141333912	4.9157505	6.335273
chr4	141353083	141353450	chr4:141353083-141353450	2.233688	8.098803
chr4	1414928	1416402	chr4:1414928-1416402	5.672549	5.5583954
chr4	141636130	141637287	chr4:141636130-141637287	-0.38025215	4.3134885
chr4	141912845	141913498	chr4:141912845-141913498	2.1968513	9.936563
chr4	141999465	142000420	chr4:141999465-142000420	1.0817994	8.801353
chr4	143166478	143167344	chr4:143166478-143167344	-1.7248627	5.530288
chr4	143184216	143185999	chr4:143184216-143185999	8.9007845	5.8237295
chr4	143235535	143235834	chr4:143235535-143235834	-1.3425256	4.8289247
chr4	143335735	143337893	chr4:143335735-143337893	7.3774886	4.5686193
chr4	143396609	143397121	chr4:143396609-143397121	1.6529977	4.8988256
chr4	143513080	143514939	chr4:143513080-143514939	8.279631	5.094371
chr4	143558719	143559451	chr4:143558719-143559451	0.10436196	7.4968634
chr4	143664384	143665284	chr4:143664384-143665284	-2.320083	5.2641697
chr4	143905274	143906054	chr4:143905274-143906054	3.241591	10.233274
chr4	143960654	143961528	chr4:143960654-143961528	0.6649352	7.6685724
chr4	144645499	144646216	chr4:144645499-144646216	-2.068182	3.0905569
chr4	1448721	1449692	chr4:1448721-1449692	-0.95750487	3.8234553
chr4	1450013	1450729	chr4:1450013-1450729	-1.2657906	3.738179
chr4	145013732	145014847	chr4:145013732-145014847	-0.41305417	5.441995
chr4	145097675	145099008	chr4:145097675-145099008	8.681202	5.5628867
chr4	145179469	145181194	chr4:145179469-145181194	8.545272	4.497781
chr4	145340314	145340550	chr4:145340314-145340550	0.59740293	7.4471188
chr4	145618597	145619924	chr4:145618597-145619924	8.507522	4.7353168
chr4	145808229	145808787	chr4:145808229-145808787	1.7261043	9.115143
chr4	145909377	145909810	chr4:145909377-145909810	-0.82161826	5.3781505
chr4	145936295	145937660	chr4:145936295-145937660	-1.0034742	3.2763822
chr4	145954579	145955389	chr4:145954579-145955389	1.5000529	9.386385
chr4	146175554	146176448	chr4:146175554-146176448	8.144261	5.378968
chr4	146520877	146523011	chr4:146520877-146523011	8.053665	5.5670924
chr4	146546179	146547422	chr4:146546179-146547422	-0.95563936	4.736405
chr4	147617000	147618056	chr4:147617000-147618056	8.962216	6.256858
chr4	147731616	147732906	chr4:147731616-147732906	4.191761	3.8096662
chr4	148442032	148443096	chr4:148442032-148443096	7.0242567	6.069753
chr4	148445030	148445797	chr4:148445030-148445797	4.251748	3.5657184
chr4	14855932	14856975	chr4:14855932-14856975	2.8831594	8.180776
chr4	14862758	14863490	chr4:14862758-14863490	4.34726	4.462847
chr4	1490775	1491481	chr4:1490775-1491481	-0.32412946	4.22274
chr4	149997895	149998365	chr4:149997895-149998365	1.3120205	7.5173426
chr4	15001467	15005147	chr4:15001467-15005147	7.9012885	3.8713644
chr4	150316449	150317115	chr4:150316449-150317115	3.792214	8.678931
chr4	150321163	150321611	chr4:150321163-150321611	4.0476007	8.724173
chr4	1503791	1504234	chr4:1503791-1504234	0.56751585	4.506166
chr4	150540268	150542172	chr4:150540268-150542172	0.96858835	7.8083124
chr4	151014500	151016422	chr4:151014500-151016422	8.474655	4.966872
chr4	151038531	151039330	chr4:151038531-151039330	4.2487164	8.900424
chr4	151098848	151100250	chr4:151098848-151100250	9.085968	5.8284993
chr4	151105368	151107208	chr4:151105368-151107208	1.2970409	2.9562325
chr4	151111543	151113312	chr4:151111543-151113312	0.9097619	3.2384937
chr4	1511493	1512022	chr4:1511493-1512022	1.2202771	5.906622
chr4	1512631	1513804	chr4:1512631-1513804	3.9959915	3.934619
chr4	151324874	151325602	chr4:151324874-151325602	-0.3746187	3.5795832
chr4	151408526	151409545	chr4:151408526-151409545	5.280217	4.609423
chr4	15149452	15150593	chr4:15149452-15150593	2.703366	8.004936
chr4	151511404	151512041	chr4:151511404-151512041	-2.8417172	3.5367508
chr4	15153510	15154171	chr4:15153510-15154171	3.2875464	8.488961
chr4	15158636	15159459	chr4:15158636-15159459	1.0935452	6.996814
chr4	151671470	151672325	chr4:151671470-151672325	2.4544823	9.235543
chr4	151760316	151761526	chr4:151760316-151761526	8.491729	6.3050265
chr4	1520126	1521650	chr4:1520126-1521650	5.930179	4.5597806
chr4	152524393	152524884	chr4:152524393-152524884	0.91161215	8.069542
chr4	152527997	152528562	chr4:152527997-152528562	1.2231709	8.899784
chr4	152535530	152536884	chr4:152535530-152536884	8.751598	4.8899875
chr4	152640057	152640728	chr4:152640057-152640728	2.0290892	4.854542
chr4	152663258	152663865	chr4:152663258-152663865	3.3481543	8.60909
chr4	152720078	152720681	chr4:152720078-152720681	0.5874257	6.3417645
chr4	152779191	152780642	chr4:152779191-152780642	8.441434	6.3069205
chr4	152935844	152938159	chr4:152935844-152938159	4.9489527	4.319659
chr4	152983409	152983659	chr4:152983409-152983659	3.6832113	1.4965591
chr4	153005749	153006413	chr4:153005749-153006413	0.8623955	5.7192893
chr4	153083382	153083883	chr4:153083382-153083883	2.2692707	4.7332296
chr4	153137979	153138552	chr4:153137979-153138552	1.9788	9.722939
chr4	153143087	153144116	chr4:153143087-153144116	2.6398902	5.5671597
chr4	153155954	153156878	chr4:153155954-153156878	2.1776977	4.8910313
chr4	153177931	153178731	chr4:153177931-153178731	-0.64334756	5.101766
chr4	153204095	153204752	chr4:153204095-153204752	0.5130408	7.300516
chr4	153248648	153249768	chr4:153248648-153249768	0.94209784	4.937436
chr4	153344291	153345816	chr4:153344291-153345816	7.9961734	4.4201746
chr4	153362061	153362692	chr4:153362061-153362692	1.7760881	8.495767
chr4	15341286	15342235	chr4:15341286-15342235	-1.1683102	4.08451
chr4	153465666	153467589	chr4:153465666-153467589	7.907792	4.017943
chr4	153472860	153473330	chr4:153472860-153473330	-0.09806273	6.5812263
chr4	153528613	153529380	chr4:153528613-153529380	2.1968312	9.936089
chr4	153575816	153576387	chr4:153575816-153576387	2.0658484	4.9836473
chr4	153759699	153760240	chr4:153759699-153760240	-0.5533238	3.4021723
chr4	153773155	153774122	chr4:153773155-153774122	2.210261	9.51543
chr4	153806326	153806718	chr4:153806326-153806718	-1.512689	4.769097
chr4	15396103	15396772	chr4:15396103-15396772	1.7542365	4.440037
chr4	154023663	154024539	chr4:154023663-154024539	2.407801	4.96225
chr4	154192424	154192818	chr4:154192424-154192818	0.8685039	6.413962
chr4	154208338	154208994	chr4:154208338-154208994	1.5322015	7.3719754
chr4	154284614	154285520	chr4:154284614-154285520	-1.4295893	4.447294
chr4	154455894	154456774	chr4:154455894-154456774	2.7198658	9.901949
chr4	154472885	154474578	chr4:154472885-154474578	1.9052944	8.474363
chr4	154491260	154492579	chr4:154491260-154492579	5.060175	4.950109
chr4	154549804	154550804	chr4:154549804-154550804	8.219505	6.0037794
chr4	154658698	154659036	chr4:154658698-154659036	0.25965086	6.199983
chr4	154743365	154744792	chr4:154743365-154744792	-0.31845012	4.2703676
chr4	154781229	154782018	chr4:154781229-154782018	-0.5737823	3.6584268
chr4	1548539	1549576	chr4:1548539-1549576	2.749807	4.0128546
chr4	1550163	1550933	chr4:1550163-1550933	-0.29818127	4.0953155
chr4	155758815	155759458	chr4:155758815-155759458	-1.6890378	3.3836064
chr4	155953256	155954234	chr4:155953256-155954234	5.6203475	5.3540444
chr4	1559906	1560550	chr4:1559906-1560550	0.14023834	4.3560543
chr4	15653779	15655895	chr4:15653779-15655895	7.454801	5.035714
chr4	1567711	1568439	chr4:1567711-1568439	2.8264823	5.5346837
chr4	15681268	15682222	chr4:15681268-15682222	8.5574665	5.29262
chr4	157204693	157205013	chr4:157204693-157205013	3.3904212	4.8124185
chr4	1579103	1581389	chr4:1579103-1581389	5.611182	4.1987534
chr4	158044024	158044747	chr4:158044024-158044747	-1.8378079	4.059405
chr4	158172473	158173043	chr4:158172473-158173043	2.200722	5.0075583
chr4	158182767	158183128	chr4:158182767-158183128	8.873337	6.2941585
chr4	158201351	158201953	chr4:158201351-158201953	0.9406201	7.105222
chr4	158228561	158230199	chr4:158228561-158230199	-0.16300288	5.846879
chr4	158282204	158282507	chr4:158282204-158282507	3.5009336	8.63908
chr4	158298698	158299909	chr4:158298698-158299909	0.07054166	7.2827234
chr4	158327484	158328005	chr4:158327484-158328005	0.2110982	6.5431843
chr4	15841373	15842073	chr4:15841373-15842073	-2.5137045	5.2619567
chr4	158458696	158459904	chr4:158458696-158459904	-0.12091785	5.9643316
chr4	15848255	15848636	chr4:15848255-15848636	1.3935899	7.0138783
chr4	158535200	158535611	chr4:158535200-158535611	1.4649353	7.505402
chr4	158540204	158540828	chr4:158540204-158540828	0.3783093	6.815224
chr4	158663525	158665057	chr4:158663525-158665057	2.3888414	8.695504
chr4	158671062	158673017	chr4:158671062-158673017	7.950605	5.5834923
chr4	15870293	15870571	chr4:15870293-15870571	0.5796189	6.2944684
chr4	158722342	158724191	chr4:158722342-158724191	8.652938	6.226905
chr4	158811812	158812452	chr4:158811812-158812452	1.9122876	7.3090367
chr4	158902287	158903251	chr4:158902287-158903251	2.7635083	7.053022
chr4	158927551	158928244	chr4:158927551-158928244	-2.277569	3.6561246
chr4	159041665	159042926	chr4:159041665-159042926	3.3145232	9.261044
chr4	159102578	159104305	chr4:159102578-159104305	6.9578276	4.549009
chr4	159150478	159151683	chr4:159150478-159151683	2.9210587	9.8008375
chr4	1592425	1594452	chr4:1592425-1594452	2.5532854	6.3588133
chr4	159250866	159251500	chr4:159250866-159251500	-0.527462	2.9727716
chr4	159425707	159426426	chr4:159425707-159426426	1.2334545	7.7396216
chr4	15955917	15956682	chr4:15955917-15956682	2.0871124	4.44195
chr4	1600155	1601139	chr4:1600155-1601139	-0.4529421	4.097198
chr4	1602809	1604575	chr4:1602809-1604575	0.17688842	4.2307715
chr4	16225812	16227641	chr4:16225812-16227641	6.8046565	3.94486
chr4	162726982	162727710	chr4:162726982-162727710	1.0726122	7.16952
chr4	162739356	162740700	chr4:162739356-162740700	-2.4800332	4.016117
chr4	1628926	1629925	chr4:1628926-1629925	2.9284015	4.0317035
chr4	163152553	163153829	chr4:163152553-163153829	-2.202534	3.7321434
chr4	163166097	163167393	chr4:163166097-163167393	8.585072	5.0008926
chr4	163187121	163187848	chr4:163187121-163187848	3.0710576	10.398612
chr4	163194851	163195964	chr4:163194851-163195964	3.2488027	10.387446
chr4	1632052	1632757	chr4:1632052-1632757	2.9946303	7.652746
chr4	163352939	163353363	chr4:163352939-163353363	0.26994726	7.3249320000000004
chr4	163473089	163473968	chr4:163473089-163473968	0.86180514	4.9654336
chr4	163484778	163485446	chr4:163484778-163485446	2.034002	4.882341
chr4	163494181	163495254	chr4:163494181-163495254	9.606664	5.8189564
chr4	163542192	163542782	chr4:163542192-163542782	-0.7647953	5.601021
chr4	164977398	164978080	chr4:164977398-164978080	1.4984415	5.405973
chr4	165031726	165032403	chr4:165031726-165032403	-1.1157627	3.931637
chr4	165112191	165113424	chr4:165112191-165113424	8.518806	4.457127
chr4	165125341	165126390	chr4:165125341-165126390	-2.3803554	3.520915
chr4	165207004	165208253	chr4:165207004-165208253	6.5052795	3.9783502
chr4	165326927	165328042	chr4:165326927-165328042	7.4532385	5.9472647
chr4	165348296	165349237	chr4:165348296-165349237	0.5388975	8.211099
chr4	165378946	165379456	chr4:165378946-165379456	-1.5645913	3.2175453
chr4	165476226	165477146	chr4:165476226-165477146	3.7469218	8.990924
chr4	165742763	165743683	chr4:165742763-165743683	3.226745	6.9151106
chr4	165873346	165873944	chr4:165873346-165873944	-1.9034723	3.274316
chr4	1661157	1662061	chr4:1661157-1662061	1.6641732	5.00153
chr4	1675854	1677311	chr4:1675854-1677311	2.2394044	7.3882337
chr4	168411490	168411971	chr4:168411490-168411971	3.4121315	8.38571
chr4	168441769	168442694	chr4:168441769-168442694	-2.576037	5.336731
chr4	168451820	168452164	chr4:168451820-168452164	2.3792107	8.52512
chr4	168479944	168481423	chr4:168479944-168481423	5.0453825	6.6710887
chr4	168486942	168487299	chr4:168486942-168487299	0.6034624	7.5851803
