Assay	Index_Experiment	Index_File	File_Type	Output_Type	Genome	Target	Analysis	RFA	md5sum	File_Name	File_Url
TF ChIP-seq	ENCSR033NQK	ENCFF347CNK	bigWig	signal p-value	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	a5417cac74e6077c6c2c6f07cbb80bc6	ENCFF347CNK.bigWig	https://www.encodeproject.org/files/ENCFF347CNK/@@download/ENCFF347CNK.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF179DZT	bigWig	signal p-value	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	e5badb31a6d3d7618307d194431f6b3d	ENCFF179DZT.bigWig	https://www.encodeproject.org/files/ENCFF179DZT/@@download/ENCFF179DZT.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF745VNX	bigWig	fold change over control	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	751e14d0aae96e9a4b6cfba30949e329	ENCFF745VNX.bigWig	https://www.encodeproject.org/files/ENCFF745VNX/@@download/ENCFF745VNX.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF879RWA	bigWig	fold change over control	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	95a8967b2d43257f07313c6e098287e7	ENCFF879RWA.bigWig	https://www.encodeproject.org/files/ENCFF879RWA/@@download/ENCFF879RWA.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF869IEP	bigWig	fold change over control	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	53e1b169ce9280e591f47fea5b552e23	ENCFF869IEP.bigWig	https://www.encodeproject.org/files/ENCFF869IEP/@@download/ENCFF869IEP.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF047AWC	bed narrowPeak	peaks and background as input for IDR	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	10b08a5eb440fa7130d22c190e8d1035	ENCFF047AWC.bed.gz	https://www.encodeproject.org/files/ENCFF047AWC/@@download/ENCFF047AWC.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF626YPP	bed narrowPeak	peaks and background as input for IDR	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	9be8e82b6f33d1d6195baa879c2dfc57	ENCFF626YPP.bed.gz	https://www.encodeproject.org/files/ENCFF626YPP/@@download/ENCFF626YPP.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF696WVL	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	8a52fcebe19511ac1f3e8683827957af	ENCFF696WVL.bed.gz	https://www.encodeproject.org/files/ENCFF696WVL/@@download/ENCFF696WVL.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF563YVH	bed narrowPeak	peaks and background as input for IDR	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	a10af8c23fa482e00c146988cfe4f385	ENCFF563YVH.bed.gz	https://www.encodeproject.org/files/ENCFF563YVH/@@download/ENCFF563YVH.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF979NKM	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	ZNF830	ENCODE3 GRCh38	ENCODE3	a4cc5a08895ade9dede6859e3aaae5dc	ENCFF979NKM.bed.gz	https://www.encodeproject.org/files/ENCFF979NKM/@@download/ENCFF979NKM.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF375QFU	bigWig	signal p-value	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	b916ea458238c9db8d31936938711544	ENCFF375QFU.bigWig	https://www.encodeproject.org/files/ENCFF375QFU/@@download/ENCFF375QFU.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF971PPL	bigWig	signal p-value	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	4bc3565949c7b614e8a6797763b8a488	ENCFF971PPL.bigWig	https://www.encodeproject.org/files/ENCFF971PPL/@@download/ENCFF971PPL.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF286SMC	bigWig	fold change over control	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	058537dc2b27c825812543258c3a83ff	ENCFF286SMC.bigWig	https://www.encodeproject.org/files/ENCFF286SMC/@@download/ENCFF286SMC.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF236LAK	bigWig	fold change over control	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	3987d56d2b21160ff5781ed2e887741c	ENCFF236LAK.bigWig	https://www.encodeproject.org/files/ENCFF236LAK/@@download/ENCFF236LAK.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF358XWW	bigWig	signal p-value	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	fa7ec5bcd7c10e3cff85e19c8f91d63c	ENCFF358XWW.bigWig	https://www.encodeproject.org/files/ENCFF358XWW/@@download/ENCFF358XWW.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF034OVA	bigWig	fold change over control	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	bf2eefc76174467096ca5036bf4f1c40	ENCFF034OVA.bigWig	https://www.encodeproject.org/files/ENCFF034OVA/@@download/ENCFF034OVA.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF359WMT	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	dbc005399ec168d239f96e7ee405ccc4	ENCFF359WMT.bed.gz	https://www.encodeproject.org/files/ENCFF359WMT/@@download/ENCFF359WMT.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF208OCT	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	70457c92f175a69eb90457e84ae988dc	ENCFF208OCT.bed.gz	https://www.encodeproject.org/files/ENCFF208OCT/@@download/ENCFF208OCT.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF954KVN	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	161f03772be150536b603612e78e8d66	ENCFF954KVN.bed.gz	https://www.encodeproject.org/files/ENCFF954KVN/@@download/ENCFF954KVN.bed.gz
TF ChIP-seq	ENCSR033NQK	ENCFF896IUI	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF830	ENCODE4 v1.6.1 GRCh38	ENCODE3	8dceded3d07b1a57e40864258b7e7571	ENCFF896IUI.bed.gz	https://www.encodeproject.org/files/ENCFF896IUI/@@download/ENCFF896IUI.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF767TOY	bigWig	signal p-value	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	8b6d35e4c8d08268fd7c526948dc2c80	ENCFF767TOY.bigWig	https://www.encodeproject.org/files/ENCFF767TOY/@@download/ENCFF767TOY.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF481LEW	bigWig	signal p-value	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	9173b14d974a94e54ecefd5c5b991ff0	ENCFF481LEW.bigWig	https://www.encodeproject.org/files/ENCFF481LEW/@@download/ENCFF481LEW.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF582KRW	bigWig	fold change over control	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	349190178b027a594f6efd49ba609c0a	ENCFF582KRW.bigWig	https://www.encodeproject.org/files/ENCFF582KRW/@@download/ENCFF582KRW.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF234NNZ	bigWig	signal p-value	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	77d4c43b903eb5a5d7ce8ffb95bc2d59	ENCFF234NNZ.bigWig	https://www.encodeproject.org/files/ENCFF234NNZ/@@download/ENCFF234NNZ.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF763NZJ	bigWig	fold change over control	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	f1515bffe47e9ece3495549534876bc5	ENCFF763NZJ.bigWig	https://www.encodeproject.org/files/ENCFF763NZJ/@@download/ENCFF763NZJ.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF661MCI	bigWig	fold change over control	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	6724246159ff3f74eecd83f6813d0f9b	ENCFF661MCI.bigWig	https://www.encodeproject.org/files/ENCFF661MCI/@@download/ENCFF661MCI.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF131FBO	bed narrowPeak	peaks and background as input for IDR	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	f9b518c92cd33fd8dea0b1451d5085ee	ENCFF131FBO.bed.gz	https://www.encodeproject.org/files/ENCFF131FBO/@@download/ENCFF131FBO.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF104CDG	bed narrowPeak	peaks and background as input for IDR	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	6a95b7ab135d4da4c0ed0916f9251804	ENCFF104CDG.bed.gz	https://www.encodeproject.org/files/ENCFF104CDG/@@download/ENCFF104CDG.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF647TNF	bed narrowPeak	peaks and background as input for IDR	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	f8ecd1ebcd603ef761280ee153142ec1	ENCFF647TNF.bed.gz	https://www.encodeproject.org/files/ENCFF647TNF/@@download/ENCFF647TNF.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF460EQX	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	f5508bb826e9301a09378a7b979aa551	ENCFF460EQX.bed.gz	https://www.encodeproject.org/files/ENCFF460EQX/@@download/ENCFF460EQX.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF305OOU	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	NR0B1	ENCODE3 GRCh38	ENCODE3	30431117f6219609c90d541f738aee29	ENCFF305OOU.bed.gz	https://www.encodeproject.org/files/ENCFF305OOU/@@download/ENCFF305OOU.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF044RVK	bigWig	fold change over control	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	baed55dbbf00b3f517e18fc29b324c55	ENCFF044RVK.bigWig	https://www.encodeproject.org/files/ENCFF044RVK/@@download/ENCFF044RVK.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF985DVI	bigWig	signal p-value	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	7dcd5e132b937e9d8ae74b3650a4695c	ENCFF985DVI.bigWig	https://www.encodeproject.org/files/ENCFF985DVI/@@download/ENCFF985DVI.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF785LKC	bigWig	fold change over control	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	d709e3947aca87269ad3ac8434df5175	ENCFF785LKC.bigWig	https://www.encodeproject.org/files/ENCFF785LKC/@@download/ENCFF785LKC.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF931LUC	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	6d0926d50045c7e184eda21090797d95	ENCFF931LUC.bed.gz	https://www.encodeproject.org/files/ENCFF931LUC/@@download/ENCFF931LUC.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF574ISR	bigWig	fold change over control	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	6b35addfd34cc15a0e7dd086e4a2b104	ENCFF574ISR.bigWig	https://www.encodeproject.org/files/ENCFF574ISR/@@download/ENCFF574ISR.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF110LQD	bigWig	signal p-value	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	5b548fa9c22ed5c1180b4e8a6c5dd825	ENCFF110LQD.bigWig	https://www.encodeproject.org/files/ENCFF110LQD/@@download/ENCFF110LQD.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF129PWX	bed narrowPeak	IDR thresholded peaks	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	755df82a6965b826bce7b1a5171f7534	ENCFF129PWX.bed.gz	https://www.encodeproject.org/files/ENCFF129PWX/@@download/ENCFF129PWX.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF223FOF	bed narrowPeak	IDR thresholded peaks	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	09a84750a73ea7790933c7d4283d9e72	ENCFF223FOF.bed.gz	https://www.encodeproject.org/files/ENCFF223FOF/@@download/ENCFF223FOF.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF848DHJ	bed narrowPeak	IDR thresholded peaks	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	be4ea4696034cf9f1c96421793ed6847	ENCFF848DHJ.bed.gz	https://www.encodeproject.org/files/ENCFF848DHJ/@@download/ENCFF848DHJ.bed.gz
TF ChIP-seq	ENCSR764YDL	ENCFF085WAW	bigWig	signal p-value	GRCh38	NR0B1	ENCODE4 v1.6.1 GRCh38	ENCODE3	492e323181aa7fbc04b2640f55792039	ENCFF085WAW.bigWig	https://www.encodeproject.org/files/ENCFF085WAW/@@download/ENCFF085WAW.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF730EIE	bigWig	signal p-value	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	28e5f049adf77fcca3d141f36ec69a29	ENCFF730EIE.bigWig	https://www.encodeproject.org/files/ENCFF730EIE/@@download/ENCFF730EIE.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF580BLR	bigWig	fold change over control	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	8711ea560066bf5e3674b3ef63ad6e95	ENCFF580BLR.bigWig	https://www.encodeproject.org/files/ENCFF580BLR/@@download/ENCFF580BLR.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF781GEB	bed narrowPeak	peaks and background as input for IDR	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	9faf5c2dba06158342b4278665b580bd	ENCFF781GEB.bed.gz	https://www.encodeproject.org/files/ENCFF781GEB/@@download/ENCFF781GEB.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF434RKN	bed narrowPeak	peaks and background as input for IDR	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	8c3e70a351cdc1593fb66d999d6931d5	ENCFF434RKN.bed.gz	https://www.encodeproject.org/files/ENCFF434RKN/@@download/ENCFF434RKN.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF811NAA	bigWig	fold change over control	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	1481d7de5f8f0fbb76e12d770e63f0e5	ENCFF811NAA.bigWig	https://www.encodeproject.org/files/ENCFF811NAA/@@download/ENCFF811NAA.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF648XXD	bigWig	fold change over control	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	fcf3d4defa018cb5b1a4c15ac5b9ae10	ENCFF648XXD.bigWig	https://www.encodeproject.org/files/ENCFF648XXD/@@download/ENCFF648XXD.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF678KKB	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	8bc63c632252148fc0b7a18dc70f0d35	ENCFF678KKB.bed.gz	https://www.encodeproject.org/files/ENCFF678KKB/@@download/ENCFF678KKB.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF459XLR	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	d70be6acc32e1783ddb880b4a74e4bfe	ENCFF459XLR.bed.gz	https://www.encodeproject.org/files/ENCFF459XLR/@@download/ENCFF459XLR.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF751GOP	bigWig	signal p-value	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	c64871052ba0ffc31a3ce6ebf0c02cbe	ENCFF751GOP.bigWig	https://www.encodeproject.org/files/ENCFF751GOP/@@download/ENCFF751GOP.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF445VZZ	bigWig	signal p-value	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	c58818c27b7a2f52491083bb85032fb1	ENCFF445VZZ.bigWig	https://www.encodeproject.org/files/ENCFF445VZZ/@@download/ENCFF445VZZ.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF230BXX	bed narrowPeak	peaks and background as input for IDR	GRCh38	MTA3	ENCODE3 GRCh38	ENCODE3	14225da22f608cc33e0ed62ff29b2748	ENCFF230BXX.bed.gz	https://www.encodeproject.org/files/ENCFF230BXX/@@download/ENCFF230BXX.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF260TRZ	bed narrowPeak	IDR thresholded peaks	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	47c361c02f87d2b0e366546346eb9a47	ENCFF260TRZ.bed.gz	https://www.encodeproject.org/files/ENCFF260TRZ/@@download/ENCFF260TRZ.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF264KOG	bed narrowPeak	IDR thresholded peaks	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	b1c49aba6225d595879d269ca76b8f3a	ENCFF264KOG.bed.gz	https://www.encodeproject.org/files/ENCFF264KOG/@@download/ENCFF264KOG.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF280AIK	bed narrowPeak	IDR thresholded peaks	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	baecad41df2a7b034c9cf5203d746d61	ENCFF280AIK.bed.gz	https://www.encodeproject.org/files/ENCFF280AIK/@@download/ENCFF280AIK.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF768NOJ	bigWig	signal p-value	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	ee648b0fc836ff06592bfa14bff73912	ENCFF768NOJ.bigWig	https://www.encodeproject.org/files/ENCFF768NOJ/@@download/ENCFF768NOJ.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF171BUK	bigWig	signal p-value	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	848793577d5460dccc5375130e711419	ENCFF171BUK.bigWig	https://www.encodeproject.org/files/ENCFF171BUK/@@download/ENCFF171BUK.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF925MAK	bigWig	signal p-value	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	623003456a9cc26bc174560ceb386d82	ENCFF925MAK.bigWig	https://www.encodeproject.org/files/ENCFF925MAK/@@download/ENCFF925MAK.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF074TUE	bigWig	fold change over control	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	e7b5e972b593d95a8de73df20a117c23	ENCFF074TUE.bigWig	https://www.encodeproject.org/files/ENCFF074TUE/@@download/ENCFF074TUE.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF553ZOP	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	e90398b690d03b23c13bdd883890fd7b	ENCFF553ZOP.bed.gz	https://www.encodeproject.org/files/ENCFF553ZOP/@@download/ENCFF553ZOP.bed.gz
TF ChIP-seq	ENCSR914NEI	ENCFF909PSP	bigWig	fold change over control	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	6ebbb50944843201c06fc629aee94319	ENCFF909PSP.bigWig	https://www.encodeproject.org/files/ENCFF909PSP/@@download/ENCFF909PSP.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF697RAS	bigWig	fold change over control	GRCh38	MTA3	ENCODE4 v1.6.1 GRCh38	ENCODE3	74726153b8bf1791684ffa8baa86ec52	ENCFF697RAS.bigWig	https://www.encodeproject.org/files/ENCFF697RAS/@@download/ENCFF697RAS.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF125SRD	bigWig	signal p-value	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	895b56de0a1406e9c894cc26b0665734	ENCFF125SRD.bigWig	https://www.encodeproject.org/files/ENCFF125SRD/@@download/ENCFF125SRD.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF277NDO	bigWig	signal p-value	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	e7fe3986e65bbe7661a8ef65c13c4372	ENCFF277NDO.bigWig	https://www.encodeproject.org/files/ENCFF277NDO/@@download/ENCFF277NDO.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF399YWD	bigWig	signal p-value	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	17c93cefffbe046e51c5210f7ee4418d	ENCFF399YWD.bigWig	https://www.encodeproject.org/files/ENCFF399YWD/@@download/ENCFF399YWD.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF959IQT	bigWig	fold change over control	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	428b9a754ace81a0e1cd9bcc0b0bcc20	ENCFF959IQT.bigWig	https://www.encodeproject.org/files/ENCFF959IQT/@@download/ENCFF959IQT.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF575MUQ	bigWig	fold change over control	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	21d805bf379226a22f0f628fcd26dd16	ENCFF575MUQ.bigWig	https://www.encodeproject.org/files/ENCFF575MUQ/@@download/ENCFF575MUQ.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF311RLQ	bigWig	fold change over control	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	b87e4aa6ea5e71d8e8d71ce008b167e5	ENCFF311RLQ.bigWig	https://www.encodeproject.org/files/ENCFF311RLQ/@@download/ENCFF311RLQ.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF859OSW	bed narrowPeak	peaks and background as input for IDR	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	4d89c51618b3622ca92cdefb0e1924e9	ENCFF859OSW.bed.gz	https://www.encodeproject.org/files/ENCFF859OSW/@@download/ENCFF859OSW.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF883AML	bed narrowPeak	peaks and background as input for IDR	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	2cf32c5d73ae6995667389fcc3ac87c5	ENCFF883AML.bed.gz	https://www.encodeproject.org/files/ENCFF883AML/@@download/ENCFF883AML.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF676PAG	bed narrowPeak	peaks and background as input for IDR	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	2fad57a1780724f2da652eee6f8b7a15	ENCFF676PAG.bed.gz	https://www.encodeproject.org/files/ENCFF676PAG/@@download/ENCFF676PAG.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF909KNE	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	4c699a00b4ecc06deba87ba13230b7a3	ENCFF909KNE.bed.gz	https://www.encodeproject.org/files/ENCFF909KNE/@@download/ENCFF909KNE.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF881ONC	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	POLR2A	ENCODE3 GRCh38	ENCODE3	f8a5691141a23717efbeb8a04ca5463d	ENCFF881ONC.bed.gz	https://www.encodeproject.org/files/ENCFF881ONC/@@download/ENCFF881ONC.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF358TZB	bigWig	signal p-value	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	3626e1662d74534c3f2c96c013c440c9	ENCFF358TZB.bigWig	https://www.encodeproject.org/files/ENCFF358TZB/@@download/ENCFF358TZB.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF298CPB	bed narrowPeak	IDR thresholded peaks	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	3b9adbf239419702134334eb1b955188	ENCFF298CPB.bed.gz	https://www.encodeproject.org/files/ENCFF298CPB/@@download/ENCFF298CPB.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF124WLE	bigWig	fold change over control	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	1b1b94ff23b28b90e00ace2ce88b67f6	ENCFF124WLE.bigWig	https://www.encodeproject.org/files/ENCFF124WLE/@@download/ENCFF124WLE.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF842JME	bed narrowPeak	IDR thresholded peaks	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	ce4ee67d953521558e8ebfbcf6de260e	ENCFF842JME.bed.gz	https://www.encodeproject.org/files/ENCFF842JME/@@download/ENCFF842JME.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF585IAR	bigWig	signal p-value	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	0c8a32f957a088433e14e92a48793e57	ENCFF585IAR.bigWig	https://www.encodeproject.org/files/ENCFF585IAR/@@download/ENCFF585IAR.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF490KRF	bigWig	fold change over control	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	305cb4df91c36f8ad7c8883af79434ff	ENCFF490KRF.bigWig	https://www.encodeproject.org/files/ENCFF490KRF/@@download/ENCFF490KRF.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF835XPJ	bigWig	signal p-value	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	9046337e39edfe2b5031368d605cdcc3	ENCFF835XPJ.bigWig	https://www.encodeproject.org/files/ENCFF835XPJ/@@download/ENCFF835XPJ.bigWig
TF ChIP-seq	ENCSR031TFS	ENCFF491MQT	bed narrowPeak	IDR thresholded peaks	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	8a0dcf309a71a9e1f396e4b9b72b8e19	ENCFF491MQT.bed.gz	https://www.encodeproject.org/files/ENCFF491MQT/@@download/ENCFF491MQT.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF286QTF	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	fe17b0caa4d5340ce601d293f6da8c09	ENCFF286QTF.bed.gz	https://www.encodeproject.org/files/ENCFF286QTF/@@download/ENCFF286QTF.bed.gz
TF ChIP-seq	ENCSR031TFS	ENCFF173OLJ	bigWig	fold change over control	GRCh38	POLR2A	ENCODE4 v1.6.1 GRCh38	ENCODE3	28bc70e14ac5115f8869cc7dbf612ee7	ENCFF173OLJ.bigWig	https://www.encodeproject.org/files/ENCFF173OLJ/@@download/ENCFF173OLJ.bigWig
TF ChIP-seq	ENCSR065XVO	ENCFF268XIT	bigWig	signal p-value	GRCh38	CHAMP1	ENCODE3 GRCh38	ENCODE3	643be3314caaa2918fbe79ebc0f2c058	ENCFF268XIT.bigWig	https://www.encodeproject.org/files/ENCFF268XIT/@@download/ENCFF268XIT.bigWig
TF ChIP-seq	ENCSR065XVO	ENCFF754LZW	bigWig	signal p-value	GRCh38	CHAMP1	ENCODE3 GRCh38	ENCODE3	0b77f69d77a252b756cea1d07a013181	ENCFF754LZW.bigWig	https://www.encodeproject.org/files/ENCFF754LZW/@@download/ENCFF754LZW.bigWig
TF ChIP-seq	ENCSR065XVO	ENCFF150OVG	bigWig	signal p-value	GRCh38	CHAMP1	ENCODE3 GRCh38	ENCODE3	1a6f28ca10928e306de3843ce85e7161	ENCFF150OVG.bigWig	https://www.encodeproject.org/files/ENCFF150OVG/@@download/ENCFF150OVG.bigWig
