# REST + cCREs					
Chr	Start	End	cCRE accession	cCRE class	Silencer class
chr2	47345389	47345645	EH38E3342572	pELS	REST+ Non-silencer
chr2	47571274	47571622	EH38E4214494	pELS	REST+ Non-silencer
chr2	47571645	47571819	EH38E3342700	pELS	REST+ Non-silencer
chr2	48315392	48315737	EH38E3343015	pELS	REST+ Non-silencer
chr2	54557744	54558089	EH38E3344478	pELS	REST+ Non-silencer
chr2	68320223	68320573	EH38E3349681	pELS	REST+ Non-silencer
chr2	69914287	69914630	EH38E3350533	pELS	REST+ Non-silencer
chr2	70088055	70088403	EH38E3350679	pELS	REST+ Non-silencer
chr2	72887798	72888144	EH38E3352154	pELS	REST+ Non-silencer
chr2	73699527	73699733	EH38E3352576	pELS	REST+ Non-silencer
chr2	75798601	75798871	EH38E2011321	pELS	REST+ Non-silencer
chr2	85595253	85595420	EH38E3355705	pELS	REST+ Non-silencer
chr2	85728968	85729318	EH38E3355843	pELS	REST+ Non-silencer
chr2	96815301	96815621	EH38E3358645	pELS	REST+ Non-silencer
chr2	98346544	98346828	EH38E4223860	pELS	REST+ Non-silencer
chr3	10450703	10450961	EH38E3495035	pELS	REST+ Non-silencer
chr3	105869295	105869640	EH38E3529436	pELS	REST+ Non-silencer
chr3	117996647	117996878	EH38E2230135	pELS	REST+ Non-silencer
chr3	122995060	122995225	EH38E4309326	pELS	REST+ Non-silencer
chr3	127325412	127325569	EH38E3537522	pELS	REST+ Non-silencer
chr3	134314555	134314791	EH38E3541172	pELS	REST+ Non-silencer
chr3	134373593	134373943	EH38E3541278	pELS	REST+ Non-silencer
chr3	136196749	136196900	EH38E3541924	pELS	REST+ Non-silencer
chr3	136752878	136753216	EH38E3542099	pELS	REST+ Non-silencer
chr3	136819518	136819850	EH38E2241238	pELS	REST+ Non-silencer
chr3	136820163	136820428	EH38E2241240	pELS	REST+ Non-silencer
chr3	139281069	139281273	EH38E4312662	pELS	REST+ Non-silencer
chr3	14125594	14125860	EH38E4289694	pELS	REST+ Non-silencer
chr3	141660677	141660857	EH38E3544044	pELS	REST+ Non-silencer
chr3	149386554	149386895	EH38E2247181	pELS	REST+ Non-silencer
chr3	149813915	149814178	EH38E3546606	pELS	REST+ Non-silencer
chr3	15434824	15435070	EH38E4290039	pELS	REST+ Non-silencer
chr3	160226001	160226157	EH38E4316653	pELS	REST+ Non-silencer
chr3	160754391	160754552	EH38E2253619	pELS	REST+ Non-silencer
chr3	160754557	160754734	EH38E2253620	pELS	REST+ Non-silencer
chr3	161219496	161219767	EH38E3550872	pELS	REST+ Non-silencer
chr3	168248781	168248962	EH38E3552136	pELS	REST+ Non-silencer
chr3	170584568	170584918	EH38E4318448	pELS	REST+ Non-silencer
chr3	172449701	172450043	EH38E4318849	pELS	REST+ Non-silencer
chr3	184134111	184134396	EH38E3557751	pELS	REST+ Non-silencer
chr3	184156283	184156543	EH38E3557772	pELS	REST+ Non-silencer
chr3	184240434	184240676	EH38E3557862	pELS	REST+ Non-silencer
chr3	184259848	184260197	EH38E3557886	pELS	REST+ Non-silencer
chr3	184260201	184260376	EH38E4320979	pELS	REST+ Non-silencer
chr3	185937318	185937661	EH38E3558880	pELS	REST+ Non-silencer
chr3	186596670	186596862	EH38E3559243	pELS	REST+ Non-silencer
chr3	187669671	187670005	EH38E4321767	pELS	REST+ Non-silencer
chr3	19149454	19149725	EH38E4290729	pELS	REST+ Non-silencer
chr3	192514041	192514292	EH38E4322533	pELS	REST+ Non-silencer
chr3	192514297	192514476	EH38E4322534	pELS	REST+ Non-silencer
chr3	194003132	194003479	EH38E2270572	pELS	REST+ Non-silencer
chr3	194134836	194135185	EH38E2270723	pELS	REST+ Non-silencer
chr3	194213029	194213376	EH38E3562552	pELS	REST+ Non-silencer
chr3	196081028	196081201	EH38E3563976	pELS	REST+ Non-silencer
chr3	196081766	196081977	EH38E3563979	pELS	REST+ Non-silencer
chr3	196632321	196632670	EH38E3564376	pELS	REST+ Non-silencer
chr3	196633557	196633795	EH38E3564378	pELS	REST+ Non-silencer
chr3	38126486	38126803	EH38E4294381	pELS	REST+ Non-silencer
chr3	43691372	43691719	EH38E3508978	pELS	REST+ Non-silencer
chr3	44625228	44625472	EH38E2196758	pELS	REST+ Non-silencer
chr3	47475511	47475764	EH38E3511219	pELS	REST+ Non-silencer
chr3	48661650	48661980	EH38E3512004	pELS	REST+ Non-silencer
chr3	48663977	48664287	EH38E2199753	pELS	REST+ Non-silencer
chr3	49554623	49554773	EH38E3512597	pELS	REST+ Non-silencer
chr3	49690291	49690533	EH38E3512704	pELS	REST+ Non-silencer
chr3	49867825	49868103	EH38E4296804	pELS	REST+ Non-silencer
chr3	52314500	52314850	EH38E3514642	pELS	REST+ Non-silencer
chr3	52413012	52413162	EH38E4297347	pELS	REST+ Non-silencer
chr3	53159192	53159411	EH38E3515342	pELS	REST+ Non-silencer
chr3	56185972	56186122	EH38E4298169	pELS	REST+ Non-silencer
chr3	57596451	57596801	EH38E3517210	pELS	REST+ Non-silencer
chr3	58238295	58238637	EH38E2206151	pELS	REST+ Non-silencer
chr3	62319292	62319602	EH38E2208336	pELS	REST+ Non-silencer
chr3	62876114	62876447	EH38E2208644	pELS	REST+ Non-silencer
chr3	9422722	9423065	EH38E3494344	pELS	REST+ Non-silencer
chr3	9552230	9552575	EH38E4288457	pELS	REST+ Non-silencer
chr3	9704273	9704597	EH38E3494444	pELS	REST+ Non-silencer
chr4	112705521	112705867	EH38E4344367	pELS	REST+ Non-silencer
chr4	121697290	121697469	EH38E2324087	pELS	REST+ Non-silencer
chr4	121870140	121870341	EH38E2324202	pELS	REST+ Non-silencer
chr4	13483705	13483946	EH38E3574249	pELS	REST+ Non-silencer
chr4	139082865	139083209	EH38E3606117	pELS	REST+ Non-silencer
chr4	139083779	139084103	EH38E2329634	pELS	REST+ Non-silencer
chr4	139177873	139178223	EH38E2329684	pELS	REST+ Non-silencer
chr4	143513260	143513610	EH38E3607799	pELS	REST+ Non-silencer
chr4	145098752	145099099	EH38E3608144	pELS	REST+ Non-silencer
chr4	146636940	146637290	EH38E4350127	pELS	REST+ Non-silencer
chr4	15001226	15001567	EH38E2282811	pELS	REST+ Non-silencer
chr4	153465632	153465960	EH38E2337266	pELS	REST+ Non-silencer
chr4	165206872	165207153	EH38E3614059	pELS	REST+ Non-silencer
chr4	17322558	17322884	EH38E3575680	pELS	REST+ Non-silencer
chr4	174828814	174829100	EH38E4355007	pELS	REST+ Non-silencer
chr4	176668321	176668572	EH38E2345966	pELS	REST+ Non-silencer
chr4	2009477	2009649	EH38E4324462	pELS	REST+ Non-silencer
chr4	23889112	23889359	EH38E2286286	pELS	REST+ Non-silencer
chr4	48341039	48341229	EH38E2295608	pELS	REST+ Non-silencer
chr4	56908297	56908448	EH38E3585802	pELS	REST+ Non-silencer
chr4	56908577	56908919	EH38E3585803	pELS	REST+ Non-silencer
chr4	575259	575593	EH38E3565451	pELS	REST+ Non-silencer
chr4	5891066	5891412	EH38E4325642	pELS	REST+ Non-silencer
chr4	7068920	7069219	EH38E4326028	pELS	REST+ Non-silencer
chr4	8160584	8160785	EH38E3572262	pELS	REST+ Non-silencer
chr4	825560	825890	EH38E3565801	pELS	REST+ Non-silencer
chr4	83284420	83284648	EH38E3592382	pELS	REST+ Non-silencer
chr4	8580740	8581089	EH38E4326541	pELS	REST+ Non-silencer
chr4	8594410	8594713	EH38E3572810	pELS	REST+ Non-silencer
chr4	95049875	95050216	EH38E2313567	pELS	REST+ Non-silencer
chr4	98929411	98929566	EH38E3596532	pELS	REST+ Non-silencer
chr5	10250901	10251102	EH38E3625788	pELS	REST+ Non-silencer
chr5	10442124	10442473	EH38E3625922	pELS	REST+ Non-silencer
chr5	108382207	108382554	EH38E3652960	pELS	REST+ Non-silencer
chr5	109409221	109409569	EH38E4377079	pELS	REST+ Non-silencer
chr5	109409607	109409776	EH38E3653234	pELS	REST+ Non-silencer
chr5	109689172	109689517	EH38E2397771	pELS	REST+ Non-silencer
chr5	122078289	122078636	EH38E3656812	pELS	REST+ Non-silencer
chr5	132012571	132012894	EH38E3660202	pELS	REST+ Non-silencer
chr5	133611001	133611347	EH38E4381551	pELS	REST+ Non-silencer
chr5	137754602	137754952	EH38E3663659	pELS	REST+ Non-silencer
chr5	138465821	138466052	EH38E3663971	pELS	REST+ Non-silencer
chr5	138575610	138575960	EH38E3664077	pELS	REST+ Non-silencer
chr5	140400783	140400987	EH38E4383199	pELS	REST+ Non-silencer
chr5	140402383	140402732	EH38E3665550	pELS	REST+ Non-silencer
chr5	140557649	140557851	EH38E3665587	pELS	REST+ Non-silencer
chr5	140857188	140857367	EH38E4383280	pELS	REST+ Non-silencer
chr5	140870158	140870472	EH38E3665758	pELS	REST+ Non-silencer
chr5	141041067	141041417	EH38E2414573	pELS	REST+ Non-silencer
chr5	141422997	141423277	EH38E3666004	pELS	REST+ Non-silencer
chr5	141637938	141638279	EH38E4383378	pELS	REST+ Non-silencer
chr5	141879149	141879494	EH38E3666411	pELS	REST+ Non-silencer
chr5	141969327	141969549	EH38E3666477	pELS	REST+ Non-silencer
chr5	146340552	146340847	EH38E4384309	pELS	REST+ Non-silencer
chr5	146449235	146449425	EH38E3668360	pELS	REST+ Non-silencer
chr5	149060361	149060710	EH38E2419540	pELS	REST+ Non-silencer
chr5	151080251	151080545	EH38E3671022	pELS	REST+ Non-silencer
chr5	151923914	151924255	EH38E3671617	pELS	REST+ Non-silencer
chr5	154444951	154445289	EH38E3672266	pELS	REST+ Non-silencer
chr5	154446941	154447132	EH38E3672272	pELS	REST+ Non-silencer
chr5	154754952	154755301	EH38E3672474	pELS	REST+ Non-silencer
chr5	159106658	159106811	EH38E3674185	pELS	REST+ Non-silencer
chr5	16178841	16179186	EH38E4362030	pELS	REST+ Non-silencer
chr5	162068495	162068844	EH38E3675264	pELS	REST+ Non-silencer
chr5	168528537	168528874	EH38E4388707	pELS	REST+ Non-silencer
chr5	171418669	171419019	EH38E3678038	pELS	REST+ Non-silencer
chr5	175796888	175797238	EH38E3680736	pELS	REST+ Non-silencer
chr5	175871740	175872073	EH38E4390449	pELS	REST+ Non-silencer
chr5	176609610	176609936	EH38E3681182	pELS	REST+ Non-silencer
chr5	176611379	176611666	EH38E4390628	pELS	REST+ Non-silencer
chr5	181223444	181223761	EH38E3684636	pELS	REST+ Non-silencer
chr5	34657604	34657804	EH38E2365002	pELS	REST+ Non-silencer
chr5	43066822	43067114	EH38E3634799	pELS	REST+ Non-silencer
chr5	43190871	43191055	EH38E3634850	pELS	REST+ Non-silencer
chr5	45694315	45694607	EH38E2370247	pELS	REST+ Non-silencer
chr5	56116530	56116836	EH38E3637252	pELS	REST+ Non-silencer
chr5	56994	57335	EH38E3621035	pELS	REST+ Non-silencer
chr5	59893873	59894223	EH38E4368770	pELS	REST+ Non-silencer
chr5	59894250	59894444	EH38E3638897	pELS	REST+ Non-silencer
chr5	60945837	60946171	EH38E3639192	pELS	REST+ Non-silencer
chr5	63961794	63962133	EH38E3639925	pELS	REST+ Non-silencer
chr5	63963093	63963441	EH38E3639927	pELS	REST+ Non-silencer
chr5	66144440	66144712	EH38E3640451	pELS	REST+ Non-silencer
chr5	71719517	71719866	EH38E4370591	pELS	REST+ Non-silencer
chr5	72108736	72109046	EH38E4370670	pELS	REST+ Non-silencer
chr5	72167823	72168154	EH38E2380817	pELS	REST+ Non-silencer
chr5	74538316	74538666	EH38E2382677	pELS	REST+ Non-silencer
chr5	77945916	77946256	EH38E3644788	pELS	REST+ Non-silencer
chr5	81851816	81852165	EH38E2386943	pELS	REST+ Non-silencer
chr5	90576	90904	EH38E3621061	pELS	REST+ Non-silencer
chr5	96434185	96434526	EH38E4374859	pELS	REST+ Non-silencer
chr6	105402736	105402925	EH38E3723798	pELS	REST+ Non-silencer
chr6	107115811	107116100	EH38E3724727	pELS	REST+ Non-silencer
chr6	109978515	109978865	EH38E4413526	pELS	REST+ Non-silencer
chr6	110813922	110814104	EH38E3726472	pELS	REST+ Non-silencer
chr6	110876286	110876548	EH38E2493768	pELS	REST+ Non-silencer
chr6	112348612	112348788	EH38E3727338	pELS	REST+ Non-silencer
chr6	11292192	11292397	EH38E2445740	pELS	REST+ Non-silencer
chr6	113858828	113859173	EH38E2495838	pELS	REST+ Non-silencer
chr6	11535709	11535963	EH38E3690813	pELS	REST+ Non-silencer
chr6	125780192	125780542	EH38E3730964	pELS	REST+ Non-silencer
chr6	127520125	127520379	EH38E3731512	pELS	REST+ Non-silencer
chr6	131808202	131808532	EH38E3732947	pELS	REST+ Non-silencer
chr6	134178219	134178568	EH38E3733844	pELS	REST+ Non-silencer
chr6	136477620	136477824	EH38E4418231	pELS	REST+ Non-silencer
chr6	136921548	136921898	EH38E3735108	pELS	REST+ Non-silencer
chr6	13712097	13712300	EH38E3691990	pELS	REST+ Non-silencer
chr6	13814149	13814409	EH38E3692044	pELS	REST+ Non-silencer
chr6	146028205	146028554	EH38E4420072	pELS	REST+ Non-silencer
chr6	149565570	149565915	EH38E3740181	pELS	REST+ Non-silencer
chr6	158536072	158536371	EH38E3744288	pELS	REST+ Non-silencer
chr6	159693716	159693995	EH38E3745109	pELS	REST+ Non-silencer
chr6	160006233	160006575	EH38E2521048	pELS	REST+ Non-silencer
chr6	166588090	166588440	EH38E3747898	pELS	REST+ Non-silencer
chr6	24126803	24127128	EH38E2454352	pELS	REST+ Non-silencer
chr6	24720738	24721024	EH38E3696786	pELS	REST+ Non-silencer
chr6	26055281	26055628	EH38E3697510	pELS	REST+ Non-silencer
chr6	26158187	26158507	EH38E3697578	pELS	REST+ Non-silencer
chr6	26595804	26596150	EH38E3697982	pELS	REST+ Non-silencer
chr6	28080808	28081022	EH38E3698639	pELS	REST+ Non-silencer
chr6	28732171	28732346	EH38E4398218	pELS	REST+ Non-silencer
chr6	30722477	30722645	EH38E3699957	pELS	REST+ Non-silencer
chr6	31652857	31653046	EH38E4399005	pELS	REST+ Non-silencer
chr6	31659787	31659969	EH38E3700768	pELS	REST+ Non-silencer
chr6	3179954	3180219	EH38E4392728	pELS	REST+ Non-silencer
chr6	32972093	32972359	EH38E4399397	pELS	REST+ Non-silencer
chr6	33316327	33316486	EH38E3701981	pELS	REST+ Non-silencer
chr6	33323451	33323608	EH38E3701997	pELS	REST+ Non-silencer
chr6	33323658	33323865	EH38E3701998	pELS	REST+ Non-silencer
chr6	33391432	33391782	EH38E3702035	pELS	REST+ Non-silencer
chr6	33622605	33622950	EH38E3702242	pELS	REST+ Non-silencer
chr6	34391039	34391389	EH38E3703028	pELS	REST+ Non-silencer
chr6	34872382	34872692	EH38E3703362	pELS	REST+ Non-silencer
chr6	35920220	35920558	EH38E3704251	pELS	REST+ Non-silencer
chr6	37007328	37007522	EH38E3705146	pELS	REST+ Non-silencer
chr6	37169399	37169722	EH38E3705328	pELS	REST+ Non-silencer
chr6	39049692	39049950	EH38E3706341	pELS	REST+ Non-silencer
chr6	40714272	40714515	EH38E2466346	pELS	REST+ Non-silencer
chr6	41786449	41786799	EH38E3707894	pELS	REST+ Non-silencer
chr6	42783325	42783651	EH38E3708592	pELS	REST+ Non-silencer
chr6	43454536	43454882	EH38E3709082	pELS	REST+ Non-silencer
chr6	43635443	43635600	EH38E3709200	pELS	REST+ Non-silencer
chr6	44255015	44255263	EH38E3709912	pELS	REST+ Non-silencer
chr6	44270935	44271253	EH38E3709944	pELS	REST+ Non-silencer
chr6	44285604	44285851	EH38E4402523	pELS	REST+ Non-silencer
chr6	44388989	44389172	EH38E2469503	pELS	REST+ Non-silencer
chr6	52243272	52243619	EH38E3712348	pELS	REST+ Non-silencer
chr6	63573469	63573818	EH38E3714727	pELS	REST+ Non-silencer
chr6	69232875	69233220	EH38E4406487	pELS	REST+ Non-silencer
chr6	71887446	71887728	EH38E3716184	pELS	REST+ Non-silencer
chr6	73368716	73369047	EH38E2479041	pELS	REST+ Non-silencer
chr6	79076935	79077285	EH38E3717746	pELS	REST+ Non-silencer
chr6	82365496	82365812	EH38E2482175	pELS	REST+ Non-silencer
chr6	89895332	89895676	EH38E2485127	pELS	REST+ Non-silencer
chr7	100584859	100585208	EH38E3789125	pELS	REST+ Non-silencer
chr7	100966251	100966593	EH38E2576073	pELS	REST+ Non-silencer
chr7	101163490	101163838	EH38E3789661	pELS	REST+ Non-silencer
chr7	101164396	101164736	EH38E4445252	pELS	REST+ Non-silencer
chr7	101166019	101166294	EH38E2576223	pELS	REST+ Non-silencer
chr7	105012505	105012855	EH38E2578327	pELS	REST+ Non-silencer
chr7	10974490	10974747	EH38E3757991	pELS	REST+ Non-silencer
chr7	112939256	112939593	EH38E3794389	pELS	REST+ Non-silencer
chr7	123557150	123557341	EH38E2587051	pELS	REST+ Non-silencer
chr7	139341627	139341878	EH38E3803711	pELS	REST+ Non-silencer
chr7	141073163	141073511	EH38E4453697	pELS	REST+ Non-silencer
chr7	146115811	146116160	EH38E2598761	pELS	REST+ Non-silencer
chr7	149860870	149861141	EH38E3807561	pELS	REST+ Non-silencer
chr7	149872493	149872711	EH38E3807586	pELS	REST+ Non-silencer
chr7	150340060	150340371	EH38E2600482	pELS	REST+ Non-silencer
chr7	151060298	151060589	EH38E4455726	pELS	REST+ Non-silencer
chr7	19146820	19147041	EH38E2537937	pELS	REST+ Non-silencer
chr7	22729264	22729575	EH38E3761705	pELS	REST+ Non-silencer
chr7	27150636	27150798	EH38E4431848	pELS	REST+ Non-silencer
chr7	29120984	29121313	EH38E4432278	pELS	REST+ Non-silencer
chr7	30970642	30970990	EH38E2545709	pELS	REST+ Non-silencer
chr7	33063005	33063296	EH38E3766504	pELS	REST+ Non-silencer
chr7	43926881	43927041	EH38E3770829	pELS	REST+ Non-silencer
chr7	44064305	44064463	EH38E3770901	pELS	REST+ Non-silencer
chr7	54543160	54543493	EH38E3775196	pELS	REST+ Non-silencer
chr7	562733	562992	EH38E3751464	pELS	REST+ Non-silencer
chr7	5681524	5681868	EH38E2531784	pELS	REST+ Non-silencer
chr7	63927021	63927240	EH38E3776263	pELS	REST+ Non-silencer
chr7	66421935	66422101	EH38E3777010	pELS	REST+ Non-silencer
chr7	73831330	73831589	EH38E4439894	pELS	REST+ Non-silencer
chr7	75921560	75921715	EH38E3780858	pELS	REST+ Non-silencer
chr7	76202345	76202687	EH38E2564649	pELS	REST+ Non-silencer
chr7	76423874	76424212	EH38E3781298	pELS	REST+ Non-silencer
chr7	82442149	82442484	EH38E3783317	pELS	REST+ Non-silencer
chr7	83161243	83161526	EH38E2568067	pELS	REST+ Non-silencer
chr7	8433977	8434240	EH38E3757648	pELS	REST+ Non-silencer
chr7	90154608	90154769	EH38E3784934	pELS	REST+ Non-silencer
chr7	94510545	94510888	EH38E3786482	pELS	REST+ Non-silencer
chr7	99505120	99505282	EH38E3788320	pELS	REST+ Non-silencer
chr7	99557328	99557656	EH38E3788336	pELS	REST+ Non-silencer
chr7	99920096	99920433	EH38E3788517	pELS	REST+ Non-silencer
chr8	101051675	101052025	EH38E2652482	pELS	REST+ Non-silencer
chr8	102653619	102653844	EH38E3849340	pELS	REST+ Non-silencer
chr8	108443777	108444079	EH38E4478835	pELS	REST+ Non-silencer
chr8	109974327	109974659	EH38E3851604	pELS	REST+ Non-silencer
chr8	11284262	11284612	EH38E2610591	pELS	REST+ Non-silencer
chr8	115620702	115620963	EH38E2658254	pELS	REST+ Non-silencer
chr8	116766769	116767119	EH38E3852952	pELS	REST+ Non-silencer
chr8	123157185	123157532	EH38E3855571	pELS	REST+ Non-silencer
chr8	124372300	124372486	EH38E3856270	pELS	REST+ Non-silencer
chr8	124849112	124849388	EH38E3856624	pELS	REST+ Non-silencer
chr8	127216954	127217279	EH38E3858263	pELS	REST+ Non-silencer
chr8	129729787	129730041	EH38E3860279	pELS	REST+ Non-silencer
chr8	139705713	139706057	EH38E3864829	pELS	REST+ Non-silencer
chr8	141127995	141128210	EH38E2673538	pELS	REST+ Non-silencer
chr8	141967218	141967395	EH38E4487565	pELS	REST+ Non-silencer
chr8	142665055	142665208	EH38E3867676	pELS	REST+ Non-silencer
chr8	142728071	142728300	EH38E3867743	pELS	REST+ Non-silencer
chr8	144336677	144336891	EH38E3870019	pELS	REST+ Non-silencer
chr8	144516350	144516598	EH38E4488707	pELS	REST+ Non-silencer
chr8	23246710	23246953	EH38E3823049	pELS	REST+ Non-silencer
chr8	23483052	23483273	EH38E3823249	pELS	REST+ Non-silencer
chr8	24912676	24912991	EH38E4463403	pELS	REST+ Non-silencer
chr8	26515003	26515352	EH38E4463709	pELS	REST+ Non-silencer
chr8	27310856	27311176	EH38E3824764	pELS	REST+ Non-silencer
chr8	27477802	27478036	EH38E4463898	pELS	REST+ Non-silencer
chr8	27633253	27633535	EH38E3825026	pELS	REST+ Non-silencer
chr8	32646194	32646445	EH38E2622964	pELS	REST+ Non-silencer
chr8	41895894	41896237	EH38E4466865	pELS	REST+ Non-silencer
chr8	47512489	47512839	EH38E3832065	pELS	REST+ Non-silencer
chr8	52407644	52407965	EH38E3833510	pELS	REST+ Non-silencer
chr8	53877907	53878091	EH38E3833963	pELS	REST+ Non-silencer
chr8	55102867	55103216	EH38E4468655	pELS	REST+ Non-silencer
chr8	56445420	56445624	EH38E3834741	pELS	REST+ Non-silencer
chr8	56447289	56447564	EH38E3834746	pELS	REST+ Non-silencer
chr8	61288073	61288422	EH38E4469832	pELS	REST+ Non-silencer
chr8	64376504	64376667	EH38E3837284	pELS	REST+ Non-silencer
chr8	64379897	64380247	EH38E4470373	pELS	REST+ Non-silencer
chr8	66176965	66177315	EH38E3837841	pELS	REST+ Non-silencer
chr8	66177451	66177797	EH38E4470709	pELS	REST+ Non-silencer
chr8	6708907	6709256	EH38E3815748	pELS	REST+ Non-silencer
chr8	727216	727540	EH38E3813794	pELS	REST+ Non-silencer
chr8	74822732	74823079	EH38E2641013	pELS	REST+ Non-silencer
chr8	79610544	79610732	EH38E3841520	pELS	REST+ Non-silencer
chr8	80487227	80487526	EH38E3841943	pELS	REST+ Non-silencer
chr9	114611796	114611976	EH38E3903481	pELS	REST+ Non-silencer
chr9	119370870	119371148	EH38E4506093	pELS	REST+ Non-silencer
chr9	120913912	120914065	EH38E3905575	pELS	REST+ Non-silencer
chr9	122941726	122941926	EH38E3906831	pELS	REST+ Non-silencer
chr9	125260573	125260920	EH38E2726664	pELS	REST+ Non-silencer
chr9	125745993	125746326	EH38E3908664	pELS	REST+ Non-silencer
chr9	127424624	127424933	EH38E3909832	pELS	REST+ Non-silencer
chr9	128343058	128343228	EH38E3911008	pELS	REST+ Non-silencer
chr9	128394019	128394271	EH38E3911069	pELS	REST+ Non-silencer
chr9	129334123	129334435	EH38E3911907	pELS	REST+ Non-silencer
chr9	131283057	131283308	EH38E2732249	pELS	REST+ Non-silencer
chr9	132582051	132582393	EH38E3915148	pELS	REST+ Non-silencer
chr9	135077443	135077778	EH38E4510128	pELS	REST+ Non-silencer
chr9	135500128	135500435	EH38E3918471	pELS	REST+ Non-silencer
