Chrom	ChromStart	ChromEnd	Region	Group
chr6	144582764	144583650	chr6:144582764-144583650	Proximal:Active
chr6	144873304	144874136	chr6:144873304-144874136	Distal:Active
chr6	144977106	144977676	chr6:144977106-144977676	Distal:Active
chr6	146358895	146359651	chr6:146358895-146359651	Distal:Active
chr6	146419686	146420613	chr6:146419686-146420613	Distal:Active
chr6	146444190	146444752	chr6:146444190-146444752	Distal:Active
chr6	146543104	146544433	chr6:146543104-146544433	Proximal:Active
chr6	146802963	146804179	chr6:146802963-146804179	Distal:Active
chr6	146886990	146887658	chr6:146886990-146887658	Distal:Active
chr6	146912884	146915126	chr6:146912884-146915126	Distal:Active
chr6	147161739	147162468	chr6:147161739-147162468	Distal:Active
chr6	147447721	147449817	chr6:147447721-147449817	Distal:Active
chr6	147541686	147543059	chr6:147541686-147543059	Distal:Active
chr6	147660295	147661056	chr6:147660295-147661056	Distal:Active
chr6	148164534	148164988	chr6:148164534-148164988	Distal:Active
chr6	148530508	148530881	chr6:148530508-148530881	Distal:Active
chr6	148593232	148593808	chr6:148593232-148593808	Distal:Active
chr6	148696545	148697176	chr6:148696545-148697176	Distal:Active
chr6	149043371	149043944	chr6:149043371-149043944	Distal:Active
chr6	149118858	149119595	chr6:149118858-149119595	Distal:Active
chr6	149139997	149141157	chr6:149139997-149141157	Distal:Active
chr6	149247221	149247582	chr6:149247221-149247582	Distal:Active
chr6	149316872	149318407	chr6:149316872-149318407	Proximal:Active
chr6	149328074	149328827	chr6:149328074-149328827	Distal:Repressive
chr6	149405902	149406345	chr6:149405902-149406345	Distal:Active
chr6	149431934	149432531	chr6:149431934-149432531	Distal:Repressive
chr6	149544892	149547082	chr6:149544892-149547082	Proximal:Active
chr6	149560591	149561078	chr6:149560591-149561078	Distal:Repressive
chr6	149717356	149718730	chr6:149717356-149718730	Proximal:Active
chr6	149746246	149746849	chr6:149746246-149746849	Proximal:Active
chr6	149766870	149768695	chr6:149766870-149768695	Distal:Active
chr6	149852069	149852561	chr6:149852069-149852561	Distal:Repressive
chr6	149867284	149867705	chr6:149867284-149867705	Distal:Active
chr6	149925081	149926636	chr6:149925081-149926636	Distal:Active
chr6	150004595	150005946	chr6:150004595-150005946	Distal:Active
chr6	150088866	150089216	chr6:150088866-150089216	Distal:Repressive
chr6	150098348	150098667	chr6:150098348-150098667	Distal:Active
chr6	150150751	150151868	chr6:150150751-150151868	Distal:Active
chr6	150211218	150212839	chr6:150211218-150212839	Distal:Active
chr6	150238402	150238766	chr6:150238402-150238766	Distal:Active
chr6	150245138	150245597	chr6:150245138-150245597	Distal:Repressive
chr6	150252732	150253579	chr6:150252732-150253579	Distal:Active
chr6	150271362	150272392	chr6:150271362-150272392	Distal:Active
chr6	150276119	150276889	chr6:150276119-150276889	Distal:Active
chr6	150297272	150297777	chr6:150297272-150297777	Distal:Active
chr6	150307466	150307948	chr6:150307466-150307948	Distal:Active
chr6	150317697	150318730	chr6:150317697-150318730	Distal:Active
chr6	150333348	150333951	chr6:150333348-150333951	Distal:Repressive
chr6	150344169	150344983	chr6:150344169-150344983	Distal:Repressive
chr6	150417913	150419600	chr6:150417913-150419600	Distal:Active
chr6	150503316	150503877	chr6:150503316-150503877	Distal:Active
chr6	151040651	151041551	chr6:151040651-151041551	Distal:Active
chr6	151087773	151088540	chr6:151087773-151088540	Distal:Active
chr6	151229089	151230192	chr6:151229089-151230192	Distal:Active
chr6	151451754	151452918	chr6:151451754-151452918	Proximal:Active
chr6	151716347	151717166	chr6:151716347-151717166	Distal:Active
chr6	151807236	151808333	chr6:151807236-151808333	Distal:Repressive
chr6	152095102	152095626	chr6:152095102-152095626	Distal:Active
chr6	152982258	152984584	chr6:152982258-152984584	Proximal:Active
chr6	153133472	153134519	chr6:153133472-153134519	Distal:Active
chr6	154432664	154434185	chr6:154432664-154434185	Distal:Active
chr6	154457093	154458117	chr6:154457093-154458117	Distal:Active
chr6	154528387	154529080	chr6:154528387-154529080	Distal:Active
chr6	154592082	154593564	chr6:154592082-154593564	Distal:Active
chr6	154613143	154614153	chr6:154613143-154614153	Distal:Active
chr6	154623361	154623999	chr6:154623361-154623999	Distal:Active
chr6	154756797	154757142	chr6:154756797-154757142	Distal:Repressive
chr6	155079745	155080682	chr6:155079745-155080682	Distal:Active
chr6	155154277	155154711	chr6:155154277-155154711	Distal:Active
chr6	155313809	155315208	chr6:155313809-155315208	Proximal:Active
chr6	155399151	155399574	chr6:155399151-155399574	Distal:Active
chr6	155642770	155643621	chr6:155642770-155643621	Distal:Active
chr6	155736783	155737721	chr6:155736783-155737721	Distal:Active
chr6	156423958	156424391	chr6:156423958-156424391	Distal:Active
chr6	156686720	156688438	chr6:156686720-156688438	Distal:Active
chr6	156787843	156788295	chr6:156787843-156788295	Distal:Repressive
chr6	156795577	156796030	chr6:156795577-156796030	Distal:Active
chr6	156886316	156886979	chr6:156886316-156886979	Distal:Active
chr6	156976221	156976756	chr6:156976221-156976756	Distal:Active
chr6	157021000	157022391	chr6:157021000-157022391	Distal:Active
chr6	157075557	157075945	chr6:157075557-157075945	Distal:Active
chr6	157144783	157146663	chr6:157144783-157146663	Distal:Repressive
chr6	157162737	157163893	chr6:157162737-157163893	Distal:Active
chr6	157226736	157229029	chr6:157226736-157229029	Distal:Repressive
chr6	157246009	157246580	chr6:157246009-157246580	Distal:Active
chr6	157273420	157275506	chr6:157273420-157275506	Distal:Active
chr6	157322989	157324255	chr6:157322989-157324255	Proximal:Active
chr6	157401568	157402400	chr6:157401568-157402400	Distal:Repressive
chr6	157428734	157429234	chr6:157428734-157429234	Distal:Active
chr6	157514669	157515990	chr6:157514669-157515990	Distal:Active
chr6	157527017	157527883	chr6:157527017-157527883	Distal:Active
chr6	157611949	157613514	chr6:157611949-157613514	Distal:Active
chr6	157706832	157707342	chr6:157706832-157707342	Distal:Active
chr6	157762702	157763855	chr6:157762702-157763855	Distal:Active
chr6	157848688	157851181	chr6:157848688-157851181	Distal:Repressive
chr6	157906559	157906947	chr6:157906559-157906947	Distal:Active
chr6	157962460	157963322	chr6:157962460-157963322	Distal:Active
chr6	158031125	158032562	chr6:158031125-158032562	Distal:Active
chr6	158039250	158041069	chr6:158039250-158041069	Distal:Active
chr6	158048399	158049776	chr6:158048399-158049776	Distal:Repressive
chr6	158167673	158169121	chr6:158167673-158169121	Proximal:Active
chr6	158241499	158243085	chr6:158241499-158243085	Distal:Active
chr6	158365992	158366923	chr6:158365992-158366923	Distal:Active
chr6	158379164	158379625	chr6:158379164-158379625	Distal:Repressive
chr6	158552309	158553115	chr6:158552309-158553115	Distal:Active
chr6	158559587	158561386	chr6:158559587-158561386	Proximal:Active
chr6	158577435	158577987	chr6:158577435-158577987	Distal:Active
chr6	158632137	158632964	chr6:158632137-158632964	Distal:Active
chr6	158643993	158645328	chr6:158643993-158645328	Proximal:Active
chr6	158853222	158854863	chr6:158853222-158854863	Distal:Active
chr6	158869175	158870443	chr6:158869175-158870443	Distal:Active
chr6	159013240	159013568	chr6:159013240-159013568	Distal:Active
chr6	159085603	159086492	chr6:159085603-159086492	Distal:Active
chr6	159111789	159112407	chr6:159111789-159112407	Distal:Repressive
chr6	159315399	159316335	chr6:159315399-159316335	Distal:Active
chr6	159422401	159422782	chr6:159422401-159422782	Distal:Active
chr6	159499070	159499583	chr6:159499070-159499583	Distal:Active
chr6	159677003	159678495	chr6:159677003-159678495	Distal:Repressive
chr6	159726519	159728148	chr6:159726519-159728148	Proximal:Active
chr6	159788970	159790947	chr6:159788970-159790947	Proximal:Active
chr6	159981560	159982295	chr6:159981560-159982295	Distal:Active
chr6	159988837	159990552	chr6:159988837-159990552	Distal:Active
chr6	159998991	159999657	chr6:159998991-159999657	Distal:Active
chr6	160006235	160006692	chr6:160006235-160006692	Distal:Repressive
chr6	160101021	160102218	chr6:160101021-160102218	Distal:Active
chr6	160238959	160239578	chr6:160238959-160239578	Distal:Active
chr6	160300176	160300715	chr6:160300176-160300715	Distal:Active
chr6	160394334	160394940	chr6:160394334-160394940	Distal:Active
chr6	160573930	160574430	chr6:160573930-160574430	Distal:Active
chr6	160578310	160578854	chr6:160578310-160578854	Distal:Repressive
chr6	160684974	160685918	chr6:160684974-160685918	Distal:Active
chr6	160926432	160927377	chr6:160926432-160927377	Distal:Active
chr6	160991184	160992927	chr6:160991184-160992927	Proximal:Active
chr6	161089062	161089533	chr6:161089062-161089533	Distal:Repressive
chr6	161169398	161170331	chr6:161169398-161170331	Distal:Active
chr6	161204760	161205645	chr6:161204760-161205645	Distal:Active
chr6	161225634	161226961	chr6:161225634-161226961	Distal:Active
chr6	161268781	161269329	chr6:161268781-161269329	Distal:Active
chr6	161379567	161380115	chr6:161379567-161380115	Distal:Active
chr6	161438992	161439502	chr6:161438992-161439502	Distal:Active
chr6	161533287	161534130	chr6:161533287-161534130	Distal:Active
chr6	161654374	161655392	chr6:161654374-161655392	Distal:Active
chr6	162844160	162844524	chr6:162844160-162844524	Distal:Active
chr6	163170190	163170726	chr6:163170190-163170726	Distal:Active
chr6	163180942	163181570	chr6:163180942-163181570	Distal:Active
chr6	163308776	163309464	chr6:163308776-163309464	Distal:Active
chr6	163413344	163415886	chr6:163413344-163415886	Proximal:Active
chr6	163485225	163486102	chr6:163485225-163486102	Distal:Active
chr6	163572386	163573025	chr6:163572386-163573025	Distal:Active
chr6	163585565	163586991	chr6:163585565-163586991	Distal:Active
chr6	163753354	163753893	chr6:163753354-163753893	Distal:Active
chr6	163956599	163956898	chr6:163956599-163956898	Distal:Active
chr6	164106017	164106949	chr6:164106017-164106949	Distal:Repressive
chr6	164336473	164338773	chr6:164336473-164338773	Distal:Active
chr6	165676622	165677630	chr6:165676622-165677630	Distal:Active
chr6	166205859	166207194	chr6:166205859-166207194	Distal:Active
chr6	166258441	166259543	chr6:166258441-166259543	Distal:Active
chr6	166286518	166287652	chr6:166286518-166287652	Distal:Active
chr6	166342077	166343189	chr6:166342077-166343189	Proximal:Active
chr6	166392806	166393913	chr6:166392806-166393913	Distal:Active
chr6	166679797	166680576	chr6:166679797-166680576	Distal:Active
chr6	166842325	166843418	chr6:166842325-166843418	Distal:Active
chr6	166850549	166851504	chr6:166850549-166851504	Distal:Active
chr6	166915280	166915983	chr6:166915280-166915983	Distal:Active
chr6	166940621	166941078	chr6:166940621-166941078	Distal:Active
chr6	166950845	166951632	chr6:166950845-166951632	Distal:Active
chr6	166997824	166999894	chr6:166997824-166999894	Proximal:Active
chr6	167467932	167468720	chr6:167467932-167468720	Distal:Active
chr6	167554918	167555306	chr6:167554918-167555306	Distal:Active
chr6	167652544	167653249	chr6:167652544-167653249	Distal:Active
chr6	167690320	167691054	chr6:167690320-167691054	Distal:Active
chr6	167703114	167704879	chr6:167703114-167704879	Distal:Active
chr6	167855601	167856670	chr6:167855601-167856670	Distal:Active
chr6	167857005	167857548	chr6:167857005-167857548	Distal:Active
chr6	168093069	168093442	chr6:168093069-168093442	Distal:Active
chr6	168105759	168106647	chr6:168105759-168106647	Distal:Active
chr6	168333145	168334613	chr6:168333145-168334613	Distal:Active
chr6	168524719	168525277	chr6:168524719-168525277	Distal:Active
chr6	168895140	168895444	chr6:168895140-168895444	Distal:Active
chr6	169224239	169224706	chr6:169224239-169224706	Distal:Active
chr6	169323229	169323567	chr6:169323229-169323567	Distal:Active
chr6	169344852	169345541	chr6:169344852-169345541	Distal:Active
chr6	169701431	169702908	chr6:169701431-169702908	Proximal:Active
chr6	169751150	169752472	chr6:169751150-169752472	Proximal:Active
chr6	169898779	169899867	chr6:169898779-169899867	Distal:Active
chr6	169921285	169922116	chr6:169921285-169922116	Distal:Active
chr6	170026001	170026764	chr6:170026001-170026764	Distal:Active
chr6	170306128	170307259	chr6:170306128-170307259	Proximal:Active
chr6	170552781	170554826	chr6:170552781-170554826	Proximal:Active
chr6	170584134	170585274	chr6:170584134-170585274	Proximal:Active
chr7	55765	56071	chr7:55765-56071	Distal:Repressive
chr7	148963	150054	chr7:148963-150054	Distal:Active
chr7	188098	188595	chr7:188098-188595	Distal:Active
chr7	209925	210697	chr7:209925-210697	Distal:Active
chr7	226067	226849	chr7:226067-226849	Distal:Active
chr7	362571	363160	chr7:362571-363160	Distal:Active
chr7	414775	416190	chr7:414775-416190	Distal:Active
chr7	518953	520961	chr7:518953-520961	Proximal:Repressive
chr7	585110	586167	chr7:585110-586167	Distal:Active
chr7	602243	605444	chr7:602243-605444	Proximal:Active
chr7	610229	611585	chr7:610229-611585	Distal:Active
chr7	698857	699761	chr7:698857-699761	Distal:Active
chr7	725405	727582	chr7:725405-727582	Proximal:Active
chr7	768519	769475	chr7:768519-769475	Distal:Active
chr7	810322	811101	chr7:810322-811101	Distal:Active
chr7	1027344	1029330	chr7:1027344-1029330	Proximal:Active
chr7	1043756	1045005	chr7:1043756-1045005	Distal:Active
chr7	1137683	1138843	chr7:1137683-1138843	Distal:Active
chr7	1169424	1170340	chr7:1169424-1170340	Distal:Active
chr7	1412364	1413416	chr7:1412364-1413416	Distal:Active
chr7	1423968	1424291	chr7:1423968-1424291	Distal:Repressive
chr7	1458759	1460273	chr7:1458759-1460273	Proximal:Active
chr7	1503641	1504906	chr7:1503641-1504906	Proximal:Active
chr7	1532564	1533390	chr7:1532564-1533390	Proximal:Active
chr7	1567072	1567620	chr7:1567072-1567620	Distal:Active
chr7	1569638	1571311	chr7:1569638-1571311	Proximal:Active
chr7	1642258	1642693	chr7:1642258-1642693	Distal:Active
chr7	1697033	1697960	chr7:1697033-1697960	Distal:Active
chr7	1741640	1743635	chr7:1741640-1743635	Proximal:Active
chr7	1807881	1808117	chr7:1807881-1808117	Distal:Active
chr7	1855829	1857071	chr7:1855829-1857071	Distal:Active
chr7	1882314	1884362	chr7:1882314-1884362	Distal:Active
chr7	1936694	1937009	chr7:1936694-1937009	Distal:Repressive
chr7	2018468	2020553	chr7:2018468-2020553	Distal:Active
chr7	2069928	2070758	chr7:2069928-2070758	Distal:Active
chr7	2103945	2104897	chr7:2103945-2104897	Distal:Active
chr7	2109914	2110612	chr7:2109914-2110612	Distal:Active
chr7	2195550	2195938	chr7:2195550-2195938	Distal:Active
chr7	2232130	2233624	chr7:2232130-2233624	Proximal:Active
chr7	2303256	2305303	chr7:2303256-2305303	Distal:Active
chr7	2418989	2419284	chr7:2418989-2419284	Distal:Repressive
chr7	2468447	2469383	chr7:2468447-2469383	Distal:Repressive
chr7	2490287	2490801	chr7:2490287-2490801	Distal:Active
chr7	2530346	2530750	chr7:2530346-2530750	Distal:Active
chr7	2558535	2559612	chr7:2558535-2559612	Proximal:Active
chr7	2693459	2694342	chr7:2693459-2694342	Distal:Active
chr7	2716849	2718219	chr7:2716849-2718219	Distal:Active
chr7	2732689	2733585	chr7:2732689-2733585	Distal:Active
chr7	2757610	2758892	chr7:2757610-2758892	Distal:Active
chr7	2886903	2887348	chr7:2886903-2887348	Distal:Active
chr7	2956348	2957304	chr7:2956348-2957304	Distal:Active
chr7	3879411	3879988	chr7:3879411-3879988	Distal:Active
chr7	4533387	4533953	chr7:4533387-4533953	Distal:Active
chr7	4620076	4620798	chr7:4620076-4620798	Distal:Active
chr7	4641340	4642689	chr7:4641340-4642689	Distal:Active
chr7	4712619	4713873	chr7:4712619-4713873	Distal:Active
chr7	4738506	4739955	chr7:4738506-4739955	Distal:Active
chr7	4774801	4776258	chr7:4774801-4776258	Proximal:Active
chr7	4791954	4793062	chr7:4791954-4793062	Distal:Active
chr7	4799643	4800535	chr7:4799643-4800535	Distal:Active
chr7	4872013	4873125	chr7:4872013-4873125	Distal:Active
chr7	4893537	4894181	chr7:4893537-4894181	Distal:Active
chr7	4940125	4941513	chr7:4940125-4941513	Distal:Active
chr7	4973670	4975023	chr7:4973670-4975023	Proximal:Active
chr7	5045522	5046777	chr7:5045522-5046777	Proximal:Active
chr7	5071791	5072521	chr7:5071791-5072521	Distal:Active
chr7	5266215	5266965	chr7:5266215-5266965	Distal:Active
chr7	5296127	5297215	chr7:5296127-5297215	Distal:Active
chr7	5396459	5397473	chr7:5396459-5397473	Distal:Active
chr7	5425700	5427075	chr7:5425700-5427075	Distal:Active
chr7	5428928	5430182	chr7:5428928-5430182	Distal:Active
chr7	5451965	5453441	chr7:5451965-5453441	Distal:Active
chr7	5457364	5458529	chr7:5457364-5458529	Distal:Active
chr7	5512389	5514149	chr7:5512389-5514149	Proximal:Active
chr7	5569757	5570765	chr7:5569757-5570765	Distal:Active
chr7	5597977	5599524	chr7:5597977-5599524	Distal:Active
chr7	5780638	5782072	chr7:5780638-5782072	Proximal:Active
chr7	5786532	5786845	chr7:5786532-5786845	Distal:Active
chr7	5797600	5798280	chr7:5797600-5798280	Distal:Repressive
chr7	5822534	5823716	chr7:5822534-5823716	Distal:Active
chr7	6008648	6009844	chr7:6008648-6009844	Proximal:Active
chr7	6015688	6016824	chr7:6015688-6016824	Proximal:Active
chr7	6023660	6024348	chr7:6023660-6024348	Distal:Active
chr7	6057766	6059665	chr7:6057766-6059665	Proximal:Active
chr7	6080545	6081964	chr7:6080545-6081964	Distal:Active
chr7	6130016	6130631	chr7:6130016-6130631	Distal:Active
